Zone code,Zone ID,Flow,Annual Total(GWh),M[12][1][2]H[0][1][2],M[12][1][2]H[3][4][5],M[12][1][2]H[6][7][8],M[12][1][2]H[9][10][11],M[12][1][2]H[12][13][14],M[12][1][2]H[15][16][17],M[12][1][2]H[18][19][20],M[12][1][2]H[21][22][23],M[3][4][5]H[0][1][2],M[3][4][5]H[3][4][5],M[3][4][5]H[6][7][8],M[3][4][5]H[9][10][11],M[3][4][5]H[12][13][14],M[3][4][5]H[15][16][17],M[3][4][5]H[18][19][20],M[3][4][5]H[21][22][23],M[6][7][8]H[0][1][2],M[6][7][8]H[3][4][5],M[6][7][8]H[6][7][8],M[6][7][8]H[9][10][11],M[6][7][8]H[12][13][14],M[6][7][8]H[15][16][17],M[6][7][8]H[18][19][20],M[6][7][8]H[21][22][23],M[9][10][11]H[0][1][2],M[9][10][11]H[3][4][5],M[9][10][11]H[6][7][8],M[9][10][11]H[9][10][11],M[9][10][11]H[12][13][14],M[9][10][11]H[15][16][17],M[9][10][11]H[18][19][20],M[9][10][11]H[21][22][23]
TWN.Central,TWNZ0,Demand(GWh),94480.36019864201,2748.849,2848.567,2827.027,2901.443,2878.090,2481.859,2267.327,2444.743,3009.821,3200.446,3215.658,3198.869,3127.010,2720.586,2494.625,2678.400,3235.877,3536.456,3598.471,3497.455,3332.858,2917.154,2689.865,2873.251,3010.914,3231.514,3260.007,3242.731,3124.912,2714.796,2495.042,2675.741
TWN.Central,TWNZ0,Residual Demand(GWh),0,2483.353,2454.901,2524.892,2754.121,2769.642,2394.079,2180.499,2343.002,2749.285,2818.261,2936.778,3101.900,3074.601,2676.584,2448.565,2602.578,2996.782,3212.038,3365.969,3416.292,3279.202,2860.501,2633.883,2788.603,2746.075,2843.663,2967.195,3115.084,3029.207,2632.856,2414.500,2576.411
TWN.Central,TWNZ0,Zone Supply(GWh),71570.38981281914,1331.437,1732.813,1630.198,1948.351,1940.865,1420.356,1296.106,1464.945,2397.473,2757.592,2645.948,2655.656,2529.061,2284.279,2035.341,2212.400,2844.595,3041.238,3150.694,2905.468,2635.368,2539.161,2335.858,2551.489,2262.393,2535.724,2296.019,2403.123,2302.318,1933.757,1637.503,1912.862
TWN.Central,TWNZ0,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ1,3314.2346879247343,267.960,477.802,196.788,0.000,0.000,0.000,20.272,12.631,281.535,480.553,74.243,25.940,0.000,0.000,0.000,0.000,80.806,164.236,103.240,0.000,0.000,1.413,0.000,0.000,362.283,498.918,265.616,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ2,957.2178836332124,0.000,0.000,0.000,0.000,0.000,139.329,0.000,32.205,0.000,0.000,0.000,17.311,133.831,0.000,0.000,0.000,0.000,0.000,0.000,255.401,289.753,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,89.388,0.000
TWN.Central,TWNZ0,Import from: TWNZ3,1110.7823689028296,216.809,295.739,0.000,0.000,0.000,0.000,0.000,0.000,0.000,181.555,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,65.087,0.000,0.000,0.000,267.167,84.425,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZF1,20541.844593560378,932.643,958.360,1000.041,1017.620,1001.753,967.268,950.949,934.961,445.429,457.273,495.467,499.962,464.118,436.307,459.285,465.999,310.476,330.982,344.537,336.586,342.650,376.581,354.006,321.762,763.581,781.619,817.360,839.608,822.594,781.039,768.150,762.879
TWN.Central,TWNZ0,Export to: TWNZ3,45.09413883907574,0.000,0.000,0.000,0.000,0.000,45.094,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Export to: TWNZ2,2839.9608463869326,0.000,616.147,0.000,0.000,0.000,0.000,0.000,0.000,114.616,676.526,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,644.511,669.173,118.988,0.000,0.000,0.000,0.000,0.000
