Zone code,Zone ID,Flow,Annual Total(GWh),M[12][1][2]H[0][1][2],M[12][1][2]H[3][4][5],M[12][1][2]H[6][7][8],M[12][1][2]H[9][10][11],M[12][1][2]H[12][13][14],M[12][1][2]H[15][16][17],M[12][1][2]H[18][19][20],M[12][1][2]H[21][22][23],M[3][4][5]H[0][1][2],M[3][4][5]H[3][4][5],M[3][4][5]H[6][7][8],M[3][4][5]H[9][10][11],M[3][4][5]H[12][13][14],M[3][4][5]H[15][16][17],M[3][4][5]H[18][19][20],M[3][4][5]H[21][22][23],M[6][7][8]H[0][1][2],M[6][7][8]H[3][4][5],M[6][7][8]H[6][7][8],M[6][7][8]H[9][10][11],M[6][7][8]H[12][13][14],M[6][7][8]H[15][16][17],M[6][7][8]H[18][19][20],M[6][7][8]H[21][22][23],M[9][10][11]H[0][1][2],M[9][10][11]H[3][4][5],M[9][10][11]H[6][7][8],M[9][10][11]H[9][10][11],M[9][10][11]H[12][13][14],M[9][10][11]H[15][16][17],M[9][10][11]H[18][19][20],M[9][10][11]H[21][22][23]
TWN.Central,TWNZ0,Demand(GWh),79819.20138460601,2322.556,2406.809,2388.610,2451.486,2431.695,2096.881,1915.620,2065.522,2543.037,2704.042,2716.870,2702.727,2641.542,2297.892,2106.975,2262.249,2734.013,2987.846,3040.188,2954.934,2815.642,2464.252,2272.214,2427.161,2543.954,2730.264,2754.304,2739.766,2639.777,2293.015,2107.343,2260.018
TWN.Central,TWNZ0,Residual Demand(GWh),0,1538.053,1212.751,1598.078,2274.939,2323.246,2009.101,1828.791,1933.922,1672.799,1484.199,1877.218,2524.356,2589.134,2253.890,2060.915,2092.954,1963.172,1970.816,2367.236,2799.625,2761.986,2407.599,2216.233,2241.411,1765.023,1568.146,1975.076,2571.312,2544.071,2211.075,2026.801,2108.027
TWN.Central,TWNZ0,Zone Supply(GWh),61212.26234671629,1427.705,1359.683,1617.518,1290.178,1221.191,1200.523,863.616,1245.112,2367.038,2643.756,2335.059,2341.018,2569.297,1529.257,1534.752,1657.965,1779.191,2199.885,2876.649,3623.625,3239.539,2312.988,1550.681,1901.032,2256.678,2091.185,2261.094,1634.397,1554.738,1550.647,1553.209,1623.054
TWN.Central,TWNZ0,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ1,4863.152271780125,173.134,511.830,76.402,0.000,0.000,19.588,0.000,37.203,230.663,364.949,142.106,0.000,0.000,109.773,137.592,185.988,526.947,543.021,237.702,0.000,0.000,0.000,136.036,153.793,229.032,537.118,141.395,121.020,124.262,107.101,0.000,16.499
TWN.Central,TWNZ0,Import from: TWNZ2,1513.8668157915936,0.000,0.000,0.000,38.082,100.084,6.129,278.585,6.795,0.000,0.000,0.000,178.190,0.000,260.454,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,284.776,110.663,0.000,0.000,0.000,160.816,89.292,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ3,2555.5527646998326,201.423,295.739,0.000,295.739,295.739,83.895,0.000,16.074,0.000,0.000,0.000,0.000,0.000,43.365,61.013,39.236,302.311,302.311,127.326,0.000,0.000,0.000,12.835,0.000,0.000,135.459,0.000,140.664,202.426,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZF1,16706.962802663016,758.475,779.397,813.226,827.486,814.681,786.745,773.418,760.339,362.317,371.863,402.974,406.702,377.657,355.044,373.618,379.060,252.544,269.204,280.224,273.723,278.595,306.207,287.886,261.673,621.048,635.675,664.737,682.868,669.059,635.266,624.787,620.465
TWN.Central,TWNZ0,Export to: TWNZ3,1289.8883285772038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,223.183,305.412,0.000,0.000,0.000,0.000,0.000,0.000,305.412,305.412,150.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Export to: TWNZ2,5610.785255207071,238.182,539.839,118.537,0.000,0.000,0.000,0.000,0.000,416.981,676.526,163.268,0.000,0.000,0.000,0.000,0.000,126.980,326.575,481.713,571.040,331.119,4.474,0.000,0.000,562.804,669.173,312.922,0.000,0.000,0.000,70.654,0.000
