Zone code,Zone ID,Flow,Annual Total(GWh),M[12][1][2]H[0][1][2],M[12][1][2]H[3][4][5],M[12][1][2]H[6][7][8],M[12][1][2]H[9][10][11],M[12][1][2]H[12][13][14],M[12][1][2]H[15][16][17],M[12][1][2]H[18][19][20],M[12][1][2]H[21][22][23],M[3][4][5]H[0][1][2],M[3][4][5]H[3][4][5],M[3][4][5]H[6][7][8],M[3][4][5]H[9][10][11],M[3][4][5]H[12][13][14],M[3][4][5]H[15][16][17],M[3][4][5]H[18][19][20],M[3][4][5]H[21][22][23],M[6][7][8]H[0][1][2],M[6][7][8]H[3][4][5],M[6][7][8]H[6][7][8],M[6][7][8]H[9][10][11],M[6][7][8]H[12][13][14],M[6][7][8]H[15][16][17],M[6][7][8]H[18][19][20],M[6][7][8]H[21][22][23],M[9][10][11]H[0][1][2],M[9][10][11]H[3][4][5],M[9][10][11]H[6][7][8],M[9][10][11]H[9][10][11],M[9][10][11]H[12][13][14],M[9][10][11]H[15][16][17],M[9][10][11]H[18][19][20],M[9][10][11]H[21][22][23]
TWN.Central,TWNZ0,Demand(GWh),59071.86319469591,1719.237,1781.604,1768.132,1814.675,1799.976,1552.111,1417.936,1528.899,1882.379,2001.356,2010.764,2000.446,1954.790,1700.159,1558.842,1673.781,2023.662,2211.095,2249.643,2186.876,2083.729,1823.446,1681.304,1796.001,1883.033,2020.667,2038.343,2027.787,1953.462,1696.529,1559.093,1672.109
TWN.Central,TWNZ0,Residual Demand(GWh),0,1621.098,1662.000,1631.206,1685.619,1699.462,1470.382,1337.065,1441.581,1819.841,1912.810,1921.475,1933.251,1906.195,1658.990,1515.892,1627.901,1958.091,2130.113,2172.865,2134.383,2033.965,1770.847,1629.167,1744.390,1788.128,1903.909,1914.201,1919.261,1863.248,1619.436,1483.233,1592.921
TWN.Central,TWNZ0,Zone Supply(GWh),65809.06027210885,2014.879,2328.566,2133.685,1651.812,1593.156,1543.523,1462.777,1499.853,2454.461,2716.179,2455.658,2026.437,1926.154,1918.202,1806.787,2018.807,2390.918,2560.475,2400.583,2063.742,1959.379,1930.201,1929.738,2032.942,2369.859,2659.566,2376.196,2005.672,1946.186,1933.880,1820.682,1878.106
TWN.Central,TWNZ0,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ1,232.55610321877205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.880,0.000,27.409,0.000,27.409,0.000,0.000,0.000,27.409,27.409,0.000,27.409,27.409,0.000,0.000,0.000,27.111,0.000,27.111,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ2,167.34509522310273,0.000,0.000,0.000,26.712,26.712,0.000,0.000,0.000,0.000,0.000,0.000,27.306,27.306,0.000,0.000,0.000,0.000,0.000,0.000,27.306,27.306,0.000,0.000,0.000,0.000,0.000,0.000,4.699,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ3,162.1101234,26.673,0.000,26.673,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.265,0.000,0.000,0.000,0.000,0.000,27.265,27.265,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.969,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZF1,4176.017853951368,189.586,194.815,203.270,206.834,203.634,196.653,193.321,190.051,90.564,92.949,100.726,101.659,94.399,88.747,93.389,94.749,63.125,67.290,70.044,68.419,69.636,76.538,71.959,65.407,155.235,158.891,166.155,170.687,167.236,158.789,156.170,155.090
TWN.Central,TWNZ0,Export to: TWNZ3,2344.2458121505747,0.000,43.481,0.000,70.683,23.526,151.588,0.000,55.952,0.000,129.833,0.000,154.956,120.477,154.956,120.358,109.835,0.000,0.000,122.686,0.000,0.000,154.956,154.956,154.956,0.000,128.617,0.000,153.272,153.272,153.272,0.000,32.613
TWN.Central,TWNZ0,Export to: TWNZ2,8866.285330738094,511.901,661.819,595.496,0.000,0.000,0.000,238.163,68.576,676.526,676.526,600.294,0.000,0.000,115.161,220.976,329.940,485.056,471.343,98.298,0.000,0.000,0.000,130.864,110.104,669.173,669.173,558.088,0.000,0.000,232.576,417.759,328.474
