Zone code,Zone ID,Flow,Annual Total(GWh),M[12][1][2]H[0][1][2],M[12][1][2]H[3][4][5],M[12][1][2]H[6][7][8],M[12][1][2]H[9][10][11],M[12][1][2]H[12][13][14],M[12][1][2]H[15][16][17],M[12][1][2]H[18][19][20],M[12][1][2]H[21][22][23],M[3][4][5]H[0][1][2],M[3][4][5]H[3][4][5],M[3][4][5]H[6][7][8],M[3][4][5]H[9][10][11],M[3][4][5]H[12][13][14],M[3][4][5]H[15][16][17],M[3][4][5]H[18][19][20],M[3][4][5]H[21][22][23],M[6][7][8]H[0][1][2],M[6][7][8]H[3][4][5],M[6][7][8]H[6][7][8],M[6][7][8]H[9][10][11],M[6][7][8]H[12][13][14],M[6][7][8]H[15][16][17],M[6][7][8]H[18][19][20],M[6][7][8]H[21][22][23],M[9][10][11]H[0][1][2],M[9][10][11]H[3][4][5],M[9][10][11]H[6][7][8],M[9][10][11]H[9][10][11],M[9][10][11]H[12][13][14],M[9][10][11]H[15][16][17],M[9][10][11]H[18][19][20],M[9][10][11]H[21][22][23]
TWN.Central,TWNZ0,Demand(GWh),52691.084616603424,1533.745,1589.384,1577.365,1618.887,1605.757,1384.626,1264.927,1363.918,1679.229,1785.195,1793.514,1784.437,1743.642,1516.393,1390.328,1492.866,1805.197,1972.013,2006.232,1950.528,1858.650,1626.388,1499.591,1601.914,1679.792,1802.338,1818.005,1808.763,1742.437,1513.135,1390.532,1491.354
TWN.Central,TWNZ0,Residual Demand(GWh),0,1499.433,1540.477,1530.521,1584.281,1583.073,1368.221,1247.679,1343.714,1652.938,1744.947,1759.519,1768.305,1734.767,1509.809,1383.191,1482.894,1780.320,1937.770,1979.431,1939.006,1849.241,1615.933,1489.184,1590.023,1646.890,1754.630,1773.984,1780.340,1721.711,1497.177,1374.528,1473.331
TWN.Central,TWNZ0,Zone Supply(GWh),68532.29394005337,2034.320,2080.723,2077.940,2090.175,2061.633,1885.201,1712.016,1864.493,2190.927,2296.893,2305.212,2296.135,2255.340,2028.091,1864.003,2004.565,2316.895,2437.471,2433.266,2408.982,2370.348,2138.086,2011.289,2113.612,2185.928,2308.474,2324.141,2314.899,2248.574,2019.271,1855.900,1997.490
TWN.Central,TWNZ0,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ1,51.36957024749644,0.000,0.000,0.000,0.000,0.000,0.000,26.813,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.757,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.799,0.000
TWN.Central,TWNZ0,Import from: TWNZ2,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ3,225.28331193729613,0.000,9.235,0.000,26.673,26.673,0.000,26.673,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.265,0.000,0.000,27.265,27.265,27.265,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.969,0.000
TWN.Central,TWNZ0,Import from: TWNZF1,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Export to: TWNZ3,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Export to: TWNZ2,16117.862205634725,500.574,500.574,500.574,497.961,482.549,500.574,500.574,500.574,511.698,511.698,511.698,511.698,511.698,511.698,511.698,511.698,511.698,492.723,454.299,485.719,511.698,511.698,511.698,511.698,506.136,506.136,506.136,506.136,506.136,506.136,506.136,506.136
TWN.Central,TWNZ0,Export to: TWNZ1,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Demand(GWh),9490.274411043583,271.064,281.272,279.222,286.480,283.988,244.392,222.947,240.677,302.184,326.488,330.257,324.934,312.959,271.689,248.959,267.333,328.189,361.386,368.934,356.515,337.197,295.266,272.474,290.802,301.800,325.905,329.628,326.475,312.659,271.365,249.393,267.443
TWN.East,TWNZ1,Residual Demand(GWh),0,268.886,277.607,277.093,286.368,283.988,244.392,222.947,240.545,299.085,322.006,327.474,324.580,312.959,271.689,248.959,266.892,325.506,357.684,366.601,356.146,337.197,295.266,272.474,290.325,299.133,321.811,327.217,326.291,312.659,271.365,249.393,267.187
TWN.East,TWNZ1,Zone Supply(GWh),7472.288306386159,159.202,145.996,136.655,134.775,139.196,176.170,140.710,145.415,261.675,301.906,261.226,159.593,340.559,281.446,144.769,157.123,162.848,388.986,396.534,384.115,364.797,322.866,211.229,318.402,165.597,166.267,253.762,353.775,339.959,162.355,150.332,244.049
TWN.East,TWNZ1,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Import from: TWNZ0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Import from: TWNZ2,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Import from: TWNZ3,2945.713546035348,138.862,162.276,169.567,178.705,171.792,95.222,136.237,122.262,68.110,52.182,96.631,192.941,0.000,17.843,142.622,137.809,192.941,0.000,0.000,0.000,0.000,0.000,88.845,0.000,163.504,186.938,103.166,0.000,0.000,136.310,140.256,50.693
