Zone code,Zone ID,Flow,Annual Total(GWh),M[12][1][2]H[0][1][2],M[12][1][2]H[3][4][5],M[12][1][2]H[6][7][8],M[12][1][2]H[9][10][11],M[12][1][2]H[12][13][14],M[12][1][2]H[15][16][17],M[12][1][2]H[18][19][20],M[12][1][2]H[21][22][23],M[3][4][5]H[0][1][2],M[3][4][5]H[3][4][5],M[3][4][5]H[6][7][8],M[3][4][5]H[9][10][11],M[3][4][5]H[12][13][14],M[3][4][5]H[15][16][17],M[3][4][5]H[18][19][20],M[3][4][5]H[21][22][23],M[6][7][8]H[0][1][2],M[6][7][8]H[3][4][5],M[6][7][8]H[6][7][8],M[6][7][8]H[9][10][11],M[6][7][8]H[12][13][14],M[6][7][8]H[15][16][17],M[6][7][8]H[18][19][20],M[6][7][8]H[21][22][23],M[9][10][11]H[0][1][2],M[9][10][11]H[3][4][5],M[9][10][11]H[6][7][8],M[9][10][11]H[9][10][11],M[9][10][11]H[12][13][14],M[9][10][11]H[15][16][17],M[9][10][11]H[18][19][20],M[9][10][11]H[21][22][23]
TWN.East,TWNZ1,Import from: TWNZ2,345.21888033016467,0.000,0.000,0.000,89.901,89.901,23.946,0.000,0.000,0.000,0.000,0.000,13.242,24.530,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,91.899,0.000,0.000,0.000,0.000,0.000,11.801,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Import from: TWNZ3,201.43502028069827,0.000,0.000,0.000,0.000,0.000,34.175,29.773,35.755,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,101.732,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Import from: TWNZF2,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Export to: TWNZ3,37.01330436216711,0.000,0.000,0.000,0.000,4.605,0.000,0.000,0.000,0.000,32.408,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Export to: TWNZ0,812.4289652530874,10.279,0.000,70.831,0.000,0.000,0.000,0.000,0.000,29.516,130.152,19.442,0.000,0.000,9.204,0.000,0.224,107.297,93.431,11.770,0.000,0.000,69.145,0.000,0.000,0.000,118.851,135.585,0.000,0.000,6.703,0.000,0.000
TWN.East,TWNZ1,Export to: TWNZ2,2816.0402028150556,126.067,312.084,30.725,0.000,0.000,0.000,0.000,0.000,328.050,328.050,246.785,0.000,0.000,0.000,0.000,0.000,163.306,254.372,328.050,0.000,0.000,0.000,0.000,0.000,295.398,324.484,78.669,0.000,0.000,0.000,0.000,0.000
TWN.North,TWNZ2,Demand(GWh),174705.47490867996,5189.686,5375.944,5335.721,5474.723,5430.235,4689.519,4288.794,4620.307,5584.787,5813.101,5786.881,5853.851,5820.306,5069.866,4651.562,4994.690,5957.063,6424.175,6499.719,6380.436,6153.919,5386.673,4964.427,5306.944,5573.840,5842.898,5835.112,5909.574,5807.825,5053.391,4645.941,4983.565
TWN.North,TWNZ2,Residual Demand(GWh),0,4789.426,4802.459,4919.736,5298.665,5278.908,4553.317,4160.178,4475.065,5143.571,5192.027,5352.523,5730.489,5755.801,5013.862,4596.279,4879.698,5553.201,5890.214,6124.522,6274.336,6103.248,5334.463,4911.153,5188.864,5138.811,5228.463,5388.664,5744.313,5679.077,4935.567,4530.309,4835.377
TWN.North,TWNZ2,Zone Supply(GWh),171014.0194760961,5065.461,4746.458,5305.445,5794.194,5749.706,4942.056,4288.794,4664.244,5045.099,5063.518,5543.703,5867.289,5845.200,5085.640,4651.562,4994.690,5796.144,6173.521,6129.010,5976.575,5792.916,5713.243,4964.427,5306.944,5209.840,5128.475,5757.593,5921.549,5807.825,5053.391,4645.941,4983.565
TWN.North,TWNZ2,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.North,TWNZ2,Import from: TWNZ0,2244.6451573775603,0.000,321.964,0.000,0.000,0.000,0.000,0.000,0.000,216.434,426.328,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,47.454,403.861,361.002,0.000,0.000,0.000,72.921,394.682,0.000,0.000,0.000,0.000,0.000,0.000
TWN.North,TWNZ2,Import from: TWNZ1,2774.878143170508,124.225,307.522,30.276,0.000,0.000,0.000,0.000,0.000,323.255,323.255,243.178,0.000,0.000,0.000,0.000,0.000,160.919,250.654,323.255,0.000,0.000,0.000,0.000,0.000,291.080,319.741,77.519,0.000,0.000,0.000,0.000,0.000
TWN.North,TWNZ2,Import from: TWNZF0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.North,TWNZ2,Export to: TWNZ0,977.7280708191992,0.000,0.000,0.000,228.236,228.236,228.236,0.000,43.937,0.000,0.000,0.000,0.000,0.000,15.774,0.000,0.000,0.000,0.000,0.000,0.000,0.000,233.308,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.North,TWNZ2,Export to: TWNZ1,350.3397971450337,0.000,0.000,0.000,91.234,91.234,24.301,0.000,0.000,0.000,0.000,0.000,13.438,24.894,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,93.262,0.000,0.000,0.000,0.000,0.000,11.976,0.000,0.000,0.000,0.000
TWN.South,TWNZ3,Demand(GWh),108530.410564845,3220.322,3342.333,3320.875,3400.672,3371.917,2918.835,2672.468,2876.026,3474.205,3741.718,3779.940,3721.728,3599.355,3129.424,2869.568,3080.270,3633.211,3934.914,3987.628,3903.474,3751.553,3278.797,3019.107,3229.494,3453.923,3718.199,3755.746,3727.141,3582.917,3111.126,2858.037,3065.490
TWN.South,TWNZ3,Residual Demand(GWh),0,1978.579,1415.727,2136.482,3261.565,3303.623,2848.790,2602.331,2740.413,1961.503,1591.895,2272.223,3461.918,3554.958,3083.306,2824.205,2821.083,2380.210,2230.478,2826.299,3666.486,3707.213,3235.113,2974.704,2971.087,2153.250,1728.581,2468.525,3560.158,3525.830,3052.548,2799.027,2886.093
TWN.South,TWNZ3,Zone Supply(GWh),112476.25437385638,3220.322,3342.333,3320.875,3310.564,3277.252,3227.980,3023.215,3294.459,3474.205,3709.647,3779.940,3721.728,3560.355,3512.503,3076.960,3321.805,3633.211,3934.914,4626.675,3903.474,3740.036,3508.756,3387.815,3625.405,3453.923,3718.199,3755.746,3636.031,3491.807,3489.947,3051.817,3344.354
TWN.South,TWNZ3,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.South,TWNZ3,Import from: TWNZ0,412.9514678584617,0.000,0.000,0.000,90.108,90.108,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.518,0.000,0.000,0.000,0.000,0.000,0.000,91.109,91.109,0.000,0.000,0.000
TWN.South,TWNZ3,Import from: TWNZ1,36.62884716975728,0.000,0.000,0.000,0.000,4.558,0.000,0.000,0.000,0.000,32.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.South,TWNZ3,Import from: TWNZF3,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.South,TWNZ3,Export to: TWNZ0,4191.874837317684,0.000,0.000,0.000,0.000,0.000,274.612,320.662,382.303,0.000,0.000,0.000,0.000,0.000,383.079,207.392,241.535,0.000,0.000,536.248,0.000,0.000,229.959,368.708,395.911,0.000,0.000,0.000,0.000,0.000,378.822,193.780,278.863
TWN.South,TWNZ3,Export to: TWNZ1,203.54928672187845,0.000,0.000,0.000,0.000,0.000,34.534,30.086,36.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,102.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn1,TWNZF0,Zone Supply(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn1,TWNZF0,Curtailment(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn1,TWNZF0,Export to: TWNZ2,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn2,TWNZF1,Zone Supply(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn2,TWNZF1,Curtailment(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn2,TWNZF1,Export to: TWNZ0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn3,TWNZF2,Zone Supply(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn3,TWNZF2,Curtailment(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn3,TWNZF2,Export to: TWNZ1,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn4,TWNZF3,Zone Supply(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn4,TWNZF3,Curtailment(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn4,TWNZF3,Export to: TWNZ3,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
