Zone code,Zone ID,Flow,Annual Total(GWh),M[12][1][2]H[0][1][2],M[12][1][2]H[3][4][5],M[12][1][2]H[6][7][8],M[12][1][2]H[9][10][11],M[12][1][2]H[12][13][14],M[12][1][2]H[15][16][17],M[12][1][2]H[18][19][20],M[12][1][2]H[21][22][23],M[3][4][5]H[0][1][2],M[3][4][5]H[3][4][5],M[3][4][5]H[6][7][8],M[3][4][5]H[9][10][11],M[3][4][5]H[12][13][14],M[3][4][5]H[15][16][17],M[3][4][5]H[18][19][20],M[3][4][5]H[21][22][23],M[6][7][8]H[0][1][2],M[6][7][8]H[3][4][5],M[6][7][8]H[6][7][8],M[6][7][8]H[9][10][11],M[6][7][8]H[12][13][14],M[6][7][8]H[15][16][17],M[6][7][8]H[18][19][20],M[6][7][8]H[21][22][23],M[9][10][11]H[0][1][2],M[9][10][11]H[3][4][5],M[9][10][11]H[6][7][8],M[9][10][11]H[9][10][11],M[9][10][11]H[12][13][14],M[9][10][11]H[15][16][17],M[9][10][11]H[18][19][20],M[9][10][11]H[21][22][23]
TWN.Central,TWNZ0,Demand(GWh),59071.86319469591,1719.237,1781.604,1768.132,1814.675,1799.976,1552.111,1417.936,1528.899,1882.379,2001.356,2010.764,2000.446,1954.790,1700.159,1558.842,1673.781,2023.662,2211.095,2249.643,2186.876,2083.729,1823.446,1681.304,1796.001,1883.033,2020.667,2038.343,2027.787,1953.462,1696.529,1559.093,1672.109
TWN.Central,TWNZ0,Residual Demand(GWh),0,1621.098,1662.000,1631.206,1685.619,1699.462,1470.382,1337.065,1441.581,1819.841,1912.810,1921.475,1933.251,1906.195,1658.990,1515.892,1627.901,1958.091,2130.113,2172.865,2134.383,2033.965,1770.847,1629.167,1744.390,1788.128,1903.909,1914.201,1919.261,1863.248,1619.436,1483.233,1592.921
TWN.Central,TWNZ0,Zone Supply(GWh),63190.150427243934,1972.216,2128.110,1981.205,1877.729,1847.402,1449.076,1359.407,1483.846,2368.811,2548.826,2346.083,2000.446,1954.790,1753.160,1488.372,1783.031,2300.201,2474.499,2249.643,2186.876,2083.729,1823.446,1764.695,1862.757,2289.909,2562.186,2298.678,2027.787,1953.462,1770.632,1438.144,1760.997
TWN.Central,TWNZ0,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ1,84.8902648625591,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.409,0.000,0.000,0.000,0.000,0.000,27.409,2.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.111,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ2,723.5097449089878,0.000,0.000,0.000,0.000,0.000,159.064,159.064,159.064,0.000,0.000,0.000,0.000,0.000,0.000,98.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,148.248,0.000
TWN.Central,TWNZ0,Import from: TWNZ3,283.2454755738966,0.000,0.000,11.199,0.000,0.000,0.000,0.000,0.000,0.000,0.000,68.197,0.000,0.000,0.000,0.000,0.000,68.197,68.197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,67.456,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZF1,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Export to: TWNZ3,303.8660979040623,21.617,27.000,0.000,0.000,0.000,0.000,27.000,27.000,0.000,27.600,0.000,0.000,0.000,0.000,27.600,27.600,0.000,0.000,0.000,0.000,0.000,0.000,27.600,0.000,0.000,27.300,0.000,0.000,0.000,8.949,27.300,27.300
TWN.Central,TWNZ0,Export to: TWNZ2,4046.8180243630563,144.351,232.495,224.272,0.000,0.000,0.000,0.000,0.000,430.925,430.925,430.925,0.000,0.000,36.737,0.000,70.419,372.145,334.562,0.000,0.000,0.000,0.000,31.800,34.462,403.639,426.241,354.902,0.000,0.000,58.000,0.000,30.018
