Zone code,Zone ID,Flow,Annual Total(GWh),M[12][1][2]H[0][1][2],M[12][1][2]H[3][4][5],M[12][1][2]H[6][7][8],M[12][1][2]H[9][10][11],M[12][1][2]H[12][13][14],M[12][1][2]H[15][16][17],M[12][1][2]H[18][19][20],M[12][1][2]H[21][22][23],M[3][4][5]H[0][1][2],M[3][4][5]H[3][4][5],M[3][4][5]H[6][7][8],M[3][4][5]H[9][10][11],M[3][4][5]H[12][13][14],M[3][4][5]H[15][16][17],M[3][4][5]H[18][19][20],M[3][4][5]H[21][22][23],M[6][7][8]H[0][1][2],M[6][7][8]H[3][4][5],M[6][7][8]H[6][7][8],M[6][7][8]H[9][10][11],M[6][7][8]H[12][13][14],M[6][7][8]H[15][16][17],M[6][7][8]H[18][19][20],M[6][7][8]H[21][22][23],M[9][10][11]H[0][1][2],M[9][10][11]H[3][4][5],M[9][10][11]H[6][7][8],M[9][10][11]H[9][10][11],M[9][10][11]H[12][13][14],M[9][10][11]H[15][16][17],M[9][10][11]H[18][19][20],M[9][10][11]H[21][22][23]
TWN.Central,TWNZ0,Demand(GWh),52691.084616603424,1533.745,1589.384,1577.365,1618.887,1605.757,1384.626,1264.927,1363.918,1679.229,1785.195,1793.514,1784.437,1743.642,1516.393,1390.328,1492.866,1805.197,1972.013,2006.232,1950.528,1858.650,1626.388,1499.591,1601.914,1679.792,1802.338,1818.005,1808.763,1742.437,1513.135,1390.532,1491.354
TWN.Central,TWNZ0,Residual Demand(GWh),0,1499.433,1540.477,1530.521,1584.281,1583.073,1368.221,1247.679,1343.714,1652.938,1744.947,1759.519,1768.305,1734.767,1509.809,1383.191,1482.894,1780.320,1937.770,1979.431,1939.006,1849.241,1615.933,1489.184,1590.023,1646.890,1754.630,1773.984,1780.340,1721.711,1497.177,1374.528,1473.331
TWN.Central,TWNZ0,Zone Supply(GWh),57644.96993602323,1533.745,1589.384,1613.842,1655.364,1642.234,1449.076,1448.217,1454.665,1774.528,1822.483,1830.802,1856.840,1802.623,1753.160,1754.940,1757.871,1975.719,2346.953,2347.715,2323.431,2187.185,1765.158,1764.695,1764.169,1788.444,1839.220,1854.887,1851.110,1783.753,1770.632,1769.399,1772.727
TWN.Central,TWNZ0,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ1,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ2,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ3,43.63128418485357,0.000,0.000,0.000,0.000,0.000,0.000,26.673,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.959,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZF1,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Export to: TWNZ3,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Export to: TWNZ2,4059.4747027541594,0.000,0.000,0.000,0.000,0.000,27.972,209.963,86.481,58.011,0.000,0.000,35.115,21.694,199.479,358.441,227.717,133.234,337.653,358.441,358.441,291.248,101.482,227.817,124.968,71.769,0.000,0.000,5.465,4.433,220.614,354.545,244.491
TWN.Central,TWNZ0,Export to: TWNZ1,938.0419008504978,0.000,0.000,36.477,36.477,36.477,36.477,0.000,4.265,37.288,37.288,37.288,37.288,37.288,37.288,6.171,37.288,37.288,37.288,0.000,14.461,37.288,37.288,37.288,37.288,36.882,36.882,36.882,36.882,36.882,36.882,24.322,36.882
TWN.East,TWNZ1,Demand(GWh),9490.274411043583,271.064,281.272,279.222,286.480,283.988,244.392,222.947,240.677,302.184,326.488,330.257,324.934,312.959,271.689,248.959,267.333,328.189,361.386,368.934,356.515,337.197,295.266,272.474,290.802,301.800,325.905,329.628,326.475,312.659,271.365,249.393,267.443
TWN.East,TWNZ1,Residual Demand(GWh),0,268.886,277.607,277.093,286.368,283.988,244.392,222.947,240.545,299.085,322.006,327.474,324.580,312.959,271.689,248.959,266.892,325.506,357.684,366.601,356.146,337.197,295.266,272.474,290.325,299.133,321.811,327.217,326.291,312.659,271.365,249.393,267.187
TWN.East,TWNZ1,Zone Supply(GWh),6077.418633146117,185.831,164.824,183.916,182.036,186.457,96.537,89.575,89.692,191.162,268.571,190.714,186.053,185.579,186.904,86.061,124.852,247.208,324.357,203.592,282.540,300.167,188.711,118.778,247.698,195.340,196.010,192.128,289.848,273.782,188.528,92.263,137.704
TWN.East,TWNZ1,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Import from: TWNZ0,931.552151763654,0.000,0.000,36.225,36.225,36.225,36.225,0.000,4.236,37.030,37.030,37.030,37.030,37.030,37.030,6.128,37.030,37.030,37.030,0.000,14.361,37.030,37.030,37.030,37.030,36.627,36.627,36.627,36.627,36.627,36.627,24.154,36.627
TWN.East,TWNZ1,Import from: TWNZ2,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Import from: TWNZ3,2593.3728782324274,85.233,116.448,59.081,68.219,61.306,111.630,160.372,146.749,73.993,20.887,102.514,101.852,90.350,47.755,184.369,105.451,43.952,0.000,192.941,62.183,0.000,69.525,116.667,6.074,69.833,93.268,100.872,0.000,2.250,46.210,160.276,93.111
