Zone code,Zone ID,Flow,Annual Total(GWh),M[12][1][2]H[0][1][2],M[12][1][2]H[3][4][5],M[12][1][2]H[6][7][8],M[12][1][2]H[9][10][11],M[12][1][2]H[12][13][14],M[12][1][2]H[15][16][17],M[12][1][2]H[18][19][20],M[12][1][2]H[21][22][23],M[3][4][5]H[0][1][2],M[3][4][5]H[3][4][5],M[3][4][5]H[6][7][8],M[3][4][5]H[9][10][11],M[3][4][5]H[12][13][14],M[3][4][5]H[15][16][17],M[3][4][5]H[18][19][20],M[3][4][5]H[21][22][23],M[6][7][8]H[0][1][2],M[6][7][8]H[3][4][5],M[6][7][8]H[6][7][8],M[6][7][8]H[9][10][11],M[6][7][8]H[12][13][14],M[6][7][8]H[15][16][17],M[6][7][8]H[18][19][20],M[6][7][8]H[21][22][23],M[9][10][11]H[0][1][2],M[9][10][11]H[3][4][5],M[9][10][11]H[6][7][8],M[9][10][11]H[9][10][11],M[9][10][11]H[12][13][14],M[9][10][11]H[15][16][17],M[9][10][11]H[18][19][20],M[9][10][11]H[21][22][23]
TWN.Central,TWNZ0,Demand(GWh),87098.64541858072,2534.219,2626.150,2606.292,2674.899,2653.335,2288.024,2090.243,2253.806,2774.807,2950.525,2964.540,2949.078,2882.566,2507.736,2299.419,2468.844,2983.203,3260.262,3317.413,3224.322,3072.449,2689.124,2479.582,2648.649,2775.812,2979.157,3005.412,2989.507,2880.639,2502.411,2299.816,2466.406
TWN.Central,TWNZ0,Residual Demand(GWh),0,1784.756,1463.166,1877.164,2578.954,2609.756,2252.607,2054.077,2175.591,1909.182,1738.032,2149.118,2806.179,2856.631,2485.071,2275.924,2319.789,2224.306,2254.475,2666.946,3094.378,3045.901,2661.366,2452.082,2486.744,2029.740,1846.575,2276.758,2886.721,2841.317,2468.502,2266.026,2361.041
TWN.Central,TWNZ0,Zone Supply(GWh),89076.63626534712,2955.776,3047.708,3035.810,2442.463,2373.476,2352.807,2351.856,2397.396,3205.732,3352.129,3295.652,2686.103,2492.879,2490.898,2492.956,2618.612,3224.575,3469.779,3193.421,2679.136,2574.992,2588.684,2498.846,2635.843,3202.053,3405.398,3205.470,2664.692,2564.217,2502.396,2500.999,2573.883
TWN.Central,TWNZ0,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ1,216.53764744516985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.322,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,123.992,38.229,1.080,11.093,0.000,12.807,0.000,0.000,0.000,0.000,0.000,0.014,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ2,2596.3362470104844,0.000,0.000,0.000,232.435,284.073,0.000,0.000,0.000,0.000,0.000,0.000,110.194,389.687,0.000,0.000,0.000,0.000,0.000,0.000,506.957,506.957,0.000,0.000,0.000,0.000,0.000,0.000,300.801,265.233,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ3,334.1675680685995,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,152.781,0.000,16.838,0.000,0.000,0.000,0.000,0.000,0.000,0.000,89.346,0.000,0.000,0.000,0.000,0.000,24.014,51.189,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZF1,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Export to: TWNZ3,10.5796827731245,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Export to: TWNZ2,4958.318428922129,421.557,421.557,421.557,0.000,0.000,0.000,226.231,99.795,430.925,430.925,331.112,0.000,0.000,0.000,193.538,149.768,241.371,209.517,0.000,0.000,0.000,0.000,19.264,0.000,426.241,426.241,200.058,0.000,0.000,0.000,201.183,107.477
