Zone code,Zone ID,Flow,Annual Total(GWh),M[12][1][2]H[0][1][2],M[12][1][2]H[3][4][5],M[12][1][2]H[6][7][8],M[12][1][2]H[9][10][11],M[12][1][2]H[12][13][14],M[12][1][2]H[15][16][17],M[12][1][2]H[18][19][20],M[12][1][2]H[21][22][23],M[3][4][5]H[0][1][2],M[3][4][5]H[3][4][5],M[3][4][5]H[6][7][8],M[3][4][5]H[9][10][11],M[3][4][5]H[12][13][14],M[3][4][5]H[15][16][17],M[3][4][5]H[18][19][20],M[3][4][5]H[21][22][23],M[6][7][8]H[0][1][2],M[6][7][8]H[3][4][5],M[6][7][8]H[6][7][8],M[6][7][8]H[9][10][11],M[6][7][8]H[12][13][14],M[6][7][8]H[15][16][17],M[6][7][8]H[18][19][20],M[6][7][8]H[21][22][23],M[9][10][11]H[0][1][2],M[9][10][11]H[3][4][5],M[9][10][11]H[6][7][8],M[9][10][11]H[9][10][11],M[9][10][11]H[12][13][14],M[9][10][11]H[15][16][17],M[9][10][11]H[18][19][20],M[9][10][11]H[21][22][23]
TWN.Central,TWNZ0,Demand(GWh),72716.15692764487,2116.003,2192.763,2176.182,2233.467,2215.415,1910.367,1745.226,1881.797,2316.860,2463.496,2475.161,2462.313,2406.399,2093.209,1919.272,2060.737,2490.831,2721.976,2769.614,2692.026,2565.060,2244.852,2069.895,2211.062,2317.689,2487.361,2509.234,2496.039,2404.787,2088.763,1919.604,2058.702
TWN.Central,TWNZ0,Residual Demand(GWh),0,1315.673,972.042,1369.931,2056.031,2106.966,1822.587,1658.397,1749.428,1428.237,1215.953,1617.693,2281.599,2353.990,2049.207,1873.212,1889.022,1704.487,1682.698,2082.419,2534.359,2511.404,2188.198,2013.914,2022.684,1522.718,1298.834,1713.564,2326.254,2309.081,2006.823,1839.062,1905.276
TWN.Central,TWNZ0,Zone Supply(GWh),68069.67714551913,1432.888,1853.280,1552.746,2327.745,2309.693,1922.403,1519.424,1779.853,1847.707,2214.810,1825.386,2462.313,2438.890,2283.690,1569.470,1893.965,2229.793,2448.802,2915.421,2805.127,2672.159,2299.520,2178.830,2412.974,1745.239,2148.263,2215.397,2506.156,2431.914,2284.692,1534.655,2006.469
TWN.Central,TWNZ0,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ1,1366.1657126862062,164.886,170.564,105.207,0.000,0.000,0.000,0.000,0.000,147.339,174.354,155.889,0.000,0.000,0.000,24.073,19.466,39.811,174.354,0.000,0.000,0.000,0.000,0.000,0.000,48.462,78.258,0.000,0.000,0.000,0.000,63.504,0.000
TWN.Central,TWNZ0,Import from: TWNZ2,1126.8266028303624,0.000,0.000,0.000,0.000,0.000,151.788,225.801,225.801,0.000,0.000,0.000,0.000,0.000,0.000,230.819,32.662,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,228.310,31.645
TWN.Central,TWNZ0,Import from: TWNZ3,5019.28051806225,518.229,168.920,518.229,0.000,0.000,0.000,0.000,0.000,321.813,74.332,529.745,0.000,0.000,0.000,94.910,114.644,529.745,529.745,207.876,0.000,0.000,0.000,0.000,0.000,523.987,276.295,497.087,0.000,0.000,0.000,93.134,20.588
TWN.Central,TWNZ0,Import from: TWNZF1,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Export to: TWNZ3,404.27060713386686,0.000,0.000,0.000,0.000,0.000,91.214,0.000,91.214,0.000,0.000,0.000,0.000,0.000,83.602,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,46.013,0.000,0.000,0.000,0.000,0.000,0.000,92.227,0.000,0.000
TWN.Central,TWNZ0,Export to: TWNZ2,1761.0016355723008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35.859,0.000,0.000,44.864,0.000,0.000,308.518,430.925,353.683,92.417,37.336,0.000,5.040,201.912,0.000,15.455,203.251,0.000,0.000,31.741,0.000,0.000
TWN.Central,TWNZ0,Export to: TWNZ1,700.5208087468703,0.000,0.000,0.000,94.279,94.279,72.611,0.000,32.644,0.000,0.000,0.000,0.000,32.491,62.015,0.000,0.000,0.000,0.000,0.000,20.684,69.764,54.669,57.882,0.000,0.000,0.000,0.000,10.117,27.127,71.960,0.000,0.000
TWN.East,TWNZ1,Demand(GWh),13097.019439952119,373.958,388.043,385.216,395.227,391.822,337.213,307.628,332.087,416.932,450.589,455.843,448.406,431.905,375.022,343.661,369.009,452.835,498.843,509.345,492.057,465.317,407.494,376.046,401.330,416.402,449.785,454.975,450.532,431.493,374.578,344.262,369.164
TWN.East,TWNZ1,Residual Demand(GWh),0,4.559,-161.582,38.731,321.213,322.995,264.497,239.037,244.239,-66.742,-195.477,17.978,353.054,392.371,334.063,303.693,259.197,17.548,-60.985,124.235,387.216,420.183,364.095,331.179,281.086,-13.342,-157.092,61.770,369.147,373.182,314.828,286.460,274.809
TWN.East,TWNZ1,Zone Supply(GWh),15491.755963185993,530.470,653.539,508.037,295.340,278.544,206.907,202.782,223.647,731.135,900.180,747.927,448.406,399.639,313.436,312.445,388.611,748.888,875.579,692.147,471.516,396.036,353.204,318.564,401.330,675.065,853.072,695.329,440.485,404.553,329.628,327.679,367.635
TWN.East,TWNZ1,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Import from: TWNZ0,695.674325583636,0.000,0.000,0.000,93.626,93.626,72.108,0.000,32.418,0.000,0.000,0.000,0.000,32.267,61.586,0.000,0.000,0.000,0.000,0.000,20.541,69.281,54.290,57.481,0.000,0.000,0.000,0.000,10.047,26.940,71.462,0.000,0.000
TWN.East,TWNZ1,Import from: TWNZ2,431.6006678158999,0.000,0.000,0.000,6.261,19.651,89.901,89.901,89.901,0.000,0.000,0.000,0.000,0.000,0.000,55.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,80.529,0.000
TWN.East,TWNZ1,Import from: TWNZ3,451.2728797622979,9.522,0.000,33.369,0.000,0.000,0.000,14.945,0.000,0.000,0.000,192.941,0.000,0.000,0.000,0.000,0.000,72.084,126.883,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.529
TWN.East,TWNZ1,Import from: TWNZF2,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Export to: TWNZ3,72.09459083558781,0.000,0.000,0.000,0.000,0.000,31.703,0.000,13.879,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.512,0.000,0.000
TWN.East,TWNZ1,Export to: TWNZ0,1375.6832396111317,166.034,171.752,105.940,0.000,0.000,0.000,0.000,0.000,148.365,175.569,156.975,0.000,0.000,0.000,24.241,19.601,40.088,175.569,0.000,0.000,0.000,0.000,0.000,0.000,48.800,78.803,0.000,0.000,0.000,0.000,63.946,0.000
TWN.East,TWNZ1,Export to: TWNZ2,2525.506565948992,0.000,93.745,50.249,0.000,0.000,0.000,0.000,0.000,165.837,274.023,328.050,0.000,0.000,0.000,0.000,0.000,328.050,328.050,182.802,0.000,0.000,0.000,0.000,0.000,209.863,324.484,240.354,0.000,0.000,0.000,0.000,0.000
TWN.North,TWNZ2,Demand(GWh),159158.58445882145,4728.099,4897.791,4861.146,4987.785,4947.253,4272.419,3907.335,4209.362,5088.052,5296.034,5272.136,5333.167,5302.297,4618.444,4237.352,4549.961,5427.163,5852.541,5921.286,5812.750,5606.062,4906.836,4522.150,4834.202,5078.068,5323.141,5316.025,5383.903,5290.823,4603.279,4232.063,4539.658
TWN.North,TWNZ2,Residual Demand(GWh),0,4450.737,4537.860,4557.496,4797.315,4776.702,4119.334,3762.758,4055.815,4851.385,4974.358,5020.234,5224.781,5229.370,4555.260,4175.010,4459.736,5209.172,5574.792,5708.316,5727.605,5548.427,4847.360,4461.639,4745.327,4797.959,4957.226,5013.167,5213.988,5146.346,4471.315,4102.436,4393.839
