Zone code,Zone ID,Flow,Annual Total(GWh),M[12][1][2]H[0][1][2],M[12][1][2]H[3][4][5],M[12][1][2]H[6][7][8],M[12][1][2]H[9][10][11],M[12][1][2]H[12][13][14],M[12][1][2]H[15][16][17],M[12][1][2]H[18][19][20],M[12][1][2]H[21][22][23],M[3][4][5]H[0][1][2],M[3][4][5]H[3][4][5],M[3][4][5]H[6][7][8],M[3][4][5]H[9][10][11],M[3][4][5]H[12][13][14],M[3][4][5]H[15][16][17],M[3][4][5]H[18][19][20],M[3][4][5]H[21][22][23],M[6][7][8]H[0][1][2],M[6][7][8]H[3][4][5],M[6][7][8]H[6][7][8],M[6][7][8]H[9][10][11],M[6][7][8]H[12][13][14],M[6][7][8]H[15][16][17],M[6][7][8]H[18][19][20],M[6][7][8]H[21][22][23],M[9][10][11]H[0][1][2],M[9][10][11]H[3][4][5],M[9][10][11]H[6][7][8],M[9][10][11]H[9][10][11],M[9][10][11]H[12][13][14],M[9][10][11]H[15][16][17],M[9][10][11]H[18][19][20],M[9][10][11]H[21][22][23]
TWN.Central,TWNZ0,Demand(GWh),72716.15692764487,2116.003,2192.763,2176.182,2233.467,2215.415,1910.367,1745.226,1881.797,2316.860,2463.496,2475.161,2462.313,2406.399,2093.209,1919.272,2060.737,2490.831,2721.976,2769.614,2692.026,2565.060,2244.852,2069.895,2211.062,2317.689,2487.361,2509.234,2496.039,2404.787,2088.763,1919.604,2058.702
TWN.Central,TWNZ0,Residual Demand(GWh),0,1315.673,972.042,1369.931,2056.031,2106.966,1822.587,1658.397,1749.428,1428.237,1215.953,1617.693,2281.599,2353.990,2049.207,1873.212,1889.022,1704.487,1682.698,2082.419,2534.359,2511.404,2188.198,2013.914,2022.684,1522.718,1298.834,1713.564,2326.254,2309.081,2006.823,1839.062,1905.276
TWN.Central,TWNZ0,Zone Supply(GWh),41274.59756123869,1017.020,1267.721,1042.440,417.623,470.536,301.262,301.611,350.526,1568.863,1948.956,1565.133,1956.797,1993.725,1336.980,838.779,965.075,1538.905,1860.382,1812.197,2217.012,2111.410,1734.795,1315.255,1687.746,1489.138,1895.255,1515.045,1190.290,1189.107,767.961,766.634,840.421
TWN.Central,TWNZ0,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ1,2691.4920048497142,8.135,208.473,0.000,0.000,0.000,0.000,0.000,0.000,225.935,381.760,147.109,0.000,0.000,0.000,0.000,22.015,406.731,508.227,184.439,0.000,0.000,0.000,0.000,0.000,175.110,326.266,97.292,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ2,1026.772815910553,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,157.252,159.434,104.977,0.000,0.000,0.000,30.442,171.910,181.012,209.135,12.610,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ3,223.96605314855833,0.000,69.924,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,71.478,71.478,11.085,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZF1,44237.82265700228,1981.775,2065.594,2201.287,2263.087,2183.807,2055.175,2014.369,1992.416,928.651,978.860,1072.408,1078.219,985.376,905.335,955.103,968.670,671.474,731.906,761.893,727.277,736.279,810.638,768.073,694.725,1638.299,1700.555,1800.940,1844.356,1773.999,1665.075,1645.593,1636.611
TWN.Central,TWNZ0,Export to: TWNZ3,4750.06781467319,0.000,0.000,0.000,402.033,393.719,0.000,0.000,0.000,0.000,0.000,0.000,526.488,526.488,274.314,32.582,0.000,0.000,0.000,0.000,247.544,424.559,435.378,194.658,184.019,0.000,0.000,0.000,492.894,512.607,102.785,0.000,0.000
TWN.Central,TWNZ0,Export to: TWNZ2,11348.901129787188,890.927,1418.949,1067.544,0.000,0.000,400.860,525.544,415.935,406.589,846.079,309.488,0.000,0.000,0.000,0.000,0.000,197.757,450.017,0.000,0.000,0.000,0.000,0.000,0.000,984.858,1434.715,904.043,0.000,0.000,198.782,478.481,418.330
TWN.Central,TWNZ0,Export to: TWNZ1,639.5252200445303,0.000,0.000,0.000,45.210,45.210,45.210,45.210,45.210,0.000,0.000,0.000,46.215,46.215,32.044,1.463,0.000,0.000,0.000,0.000,35.161,29.980,46.215,27.911,0.000,0.000,0.000,0.000,45.712,45.712,42.707,14.142,0.000
TWN.East,TWNZ1,Demand(GWh),13097.019439952119,373.958,388.043,385.216,395.227,391.822,337.213,307.628,332.087,416.932,450.589,455.843,448.406,431.905,375.022,343.661,369.009,452.835,498.843,509.345,492.057,465.317,407.494,376.046,401.330,416.402,449.785,454.975,450.532,431.493,374.578,344.262,369.164
TWN.East,TWNZ1,Residual Demand(GWh),0,-22.321,-208.369,11.371,319.802,322.995,264.497,239.037,242.631,-109.380,-255.892,-19.607,348.135,392.371,334.063,303.693,252.875,-22.356,-114.161,90.895,381.866,420.183,364.095,331.179,273.697,-48.837,-211.330,29.524,366.600,373.182,314.828,286.460,271.406
TWN.East,TWNZ1,Zone Supply(GWh),14737.774444263256,452.193,642.155,429.760,207.466,204.724,201.918,197.792,218.658,716.041,906.608,675.577,375.315,358.814,316.003,315.012,391.178,741.058,889.269,695.069,429.943,408.348,334.403,321.131,403.897,663.554,849.145,623.766,378.235,359.196,332.167,330.218,369.164
TWN.East,TWNZ1,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Import from: TWNZ0,635.1007287621742,0.000,0.000,0.000,44.897,44.897,44.897,44.897,44.897,0.000,0.000,0.000,45.895,45.895,31.822,1.453,0.000,0.000,0.000,0.000,34.917,29.772,45.895,27.718,0.000,0.000,0.000,0.000,45.396,45.396,42.411,14.044,0.000
TWN.East,TWNZ1,Import from: TWNZ2,287.8503894925946,0.000,0.000,0.000,0.000,16.476,0.000,0.000,0.000,0.000,0.000,0.000,27.197,27.197,27.197,27.197,0.000,0.000,0.000,0.000,27.197,27.197,27.197,27.197,0.000,0.000,0.000,0.000,26.901,26.901,0.000,0.000,0.000
TWN.East,TWNZ1,Import from: TWNZ3,904.1955619009854,0.000,25.856,0.000,142.864,125.725,90.398,64.938,68.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,192.941,192.941,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Import from: TWNZF2,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Export to: TWNZ3,2.5669807494888945,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.567,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Export to: TWNZ0,2710.2425468860906,8.192,209.925,0.000,0.000,0.000,0.000,0.000,0.000,227.509,384.419,148.134,0.000,0.000,0.000,0.000,22.168,409.565,511.767,185.724,0.000,0.000,0.000,0.000,0.000,176.330,328.539,97.969,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Export to: TWNZ2,755.0921568313155,70.043,70.043,44.543,0.000,0.000,0.000,0.000,0.000,71.600,71.600,71.600,0.000,0.000,0.000,0.000,0.000,71.600,71.600,0.000,0.000,0.000,0.000,0.000,0.000,70.821,70.821,70.821,0.000,0.000,0.000,0.000,0.000
TWN.North,TWNZ2,Demand(GWh),159158.58445882145,4728.099,4897.791,4861.146,4987.785,4947.253,4272.419,3907.335,4209.362,5088.052,5296.034,5272.136,5333.167,5302.297,4618.444,4237.352,4549.961,5427.163,5852.541,5921.286,5812.750,5606.062,4906.836,4522.150,4834.202,5078.068,5323.141,5316.025,5383.903,5290.823,4603.279,4232.063,4539.658
TWN.North,TWNZ2,Residual Demand(GWh),0,4256.558,4233.270,4364.410,4752.793,4742.874,4090.652,3736.803,4020.102,4592.496,4597.418,4776.869,5181.426,5217.658,4545.102,4164.724,4412.598,4968.070,5247.215,5490.924,5681.778,5536.849,4835.208,4448.830,4690.616,4565.692,4609.389,4783.030,5162.719,5113.527,4442.011,4074.537,4346.178
