Zone code,Zone ID,Flow,Annual Total(GWh),M[12][1][2]H[0][1][2],M[12][1][2]H[3][4][5],M[12][1][2]H[6][7][8],M[12][1][2]H[9][10][11],M[12][1][2]H[12][13][14],M[12][1][2]H[15][16][17],M[12][1][2]H[18][19][20],M[12][1][2]H[21][22][23],M[3][4][5]H[0][1][2],M[3][4][5]H[3][4][5],M[3][4][5]H[6][7][8],M[3][4][5]H[9][10][11],M[3][4][5]H[12][13][14],M[3][4][5]H[15][16][17],M[3][4][5]H[18][19][20],M[3][4][5]H[21][22][23],M[6][7][8]H[0][1][2],M[6][7][8]H[3][4][5],M[6][7][8]H[6][7][8],M[6][7][8]H[9][10][11],M[6][7][8]H[12][13][14],M[6][7][8]H[15][16][17],M[6][7][8]H[18][19][20],M[6][7][8]H[21][22][23],M[9][10][11]H[0][1][2],M[9][10][11]H[3][4][5],M[9][10][11]H[6][7][8],M[9][10][11]H[9][10][11],M[9][10][11]H[12][13][14],M[9][10][11]H[15][16][17],M[9][10][11]H[18][19][20],M[9][10][11]H[21][22][23]
TWN.Central,TWNZ0,Demand(GWh),94480.36019864201,2748.849,2848.567,2827.027,2901.443,2878.090,2481.859,2267.327,2444.743,3009.821,3200.446,3215.658,3198.869,3127.010,2720.586,2494.625,2678.400,3235.877,3536.456,3598.471,3497.455,3332.858,2917.154,2689.865,2873.251,3010.914,3231.514,3260.007,3242.731,3124.912,2714.796,2495.042,2675.741
TWN.Central,TWNZ0,Residual Demand(GWh),0,2640.679,2716.892,2673.210,2754.090,2765.266,2391.227,2177.096,2346.878,2942.992,3105.090,3117.588,3124.191,3073.598,2675.843,2447.803,2628.421,3165.219,3448.965,3514.879,3439.988,3277.987,2858.881,2632.080,2816.614,2906.859,3103.199,3120.899,3119.503,3023.450,2629.043,2410.497,2587.550
TWN.Central,TWNZ0,Zone Supply(GWh),34085.038303877336,942.247,1340.124,977.095,342.850,274.496,226.489,226.837,275.753,1209.146,1543.961,1426.245,1884.668,1742.592,1564.684,680.539,1065.501,1858.113,2114.318,1788.028,1279.290,1180.566,1138.788,1129.343,1270.791,1189.528,1589.929,1206.762,606.489,513.424,475.103,473.777,547.563
TWN.Central,TWNZ0,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ1,2115.279472746225,0.000,530.215,0.000,0.000,0.000,0.000,0.000,0.000,272.501,352.440,171.738,0.000,0.000,0.000,0.000,0.000,175.409,252.850,75.037,0.000,0.000,0.000,0.000,0.000,66.837,218.253,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ2,1128.179126489853,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,645.539,482.640,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ3,3999.453920423546,896.388,903.527,683.155,0.000,0.000,0.000,100.127,0.000,35.476,0.000,0.000,0.000,0.000,0.000,0.000,0.000,200.643,249.602,0.000,0.000,0.000,0.000,0.000,0.000,284.754,645.782,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZF1,101687.09658821182,4588.856,4754.263,5037.781,5164.690,5002.870,4734.961,4658.663,4612.593,2157.162,2268.232,2463.694,2464.681,2242.673,2076.303,2213.820,2250.333,1538.129,1666.303,1735.406,1678.965,1715.940,1882.628,1770.642,1602.461,3764.634,3895.739,4105.619,4200.973,4064.779,3831.848,3778.459,3762.995
TWN.Central,TWNZ0,Export to: TWNZ3,897.3719484213411,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,305.533,322.870,268.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Export to: TWNZ2,45285.485665305874,3678.642,4679.562,3871.004,2395.609,2188.788,2269.103,2718.301,2416.150,664.464,964.187,846.019,1060.919,696.775,529.165,31.187,366.327,536.416,746.618,0.000,0.000,0.000,15.539,127.988,0.000,2294.840,3118.189,2052.375,1351.906,1240.465,1379.330,1580.167,1465.450
