Zone code,Zone ID,Flow,Annual Total(GWh),M01H00,M01H01,M01H02,M01H03,M01H04,M01H05,M01H06,M01H07,M01H08,M01H09,M01H10,M01H11,M01H12,M01H13,M01H14,M01H15,M01H16,M01H17,M01H18,M01H19,M01H20,M01H21,M01H22,M01H23,M02H00,M02H01,M02H02,M02H03,M02H04,M02H05,M02H06,M02H07,M02H08,M02H09,M02H10,M02H11,M02H12,M02H13,M02H14,M02H15,M02H16,M02H17,M02H18,M02H19,M02H20,M02H21,M02H22,M02H23,M03H00,M03H01,M03H02,M03H03,M03H04,M03H05,M03H06,M03H07,M03H08,M03H09,M03H10,M03H11,M03H12,M03H13,M03H14,M03H15,M03H16,M03H17,M03H18,M03H19,M03H20,M03H21,M03H22,M03H23,M04H00,M04H01,M04H02,M04H03,M04H04,M04H05,M04H06,M04H07,M04H08,M04H09,M04H10,M04H11,M04H12,M04H13,M04H14,M04H15,M04H16,M04H17,M04H18,M04H19,M04H20,M04H21,M04H22,M04H23,M05H00,M05H01,M05H02,M05H03,M05H04,M05H05,M05H06,M05H07,M05H08,M05H09,M05H10,M05H11,M05H12,M05H13,M05H14,M05H15,M05H16,M05H17,M05H18,M05H19,M05H20,M05H21,M05H22,M05H23,M06H00,M06H01,M06H02,M06H03,M06H04,M06H05,M06H06,M06H07,M06H08,M06H09,M06H10,M06H11,M06H12,M06H13,M06H14,M06H15,M06H16,M06H17,M06H18,M06H19,M06H20,M06H21,M06H22,M06H23,M07H00,M07H01,M07H02,M07H03,M07H04,M07H05,M07H06,M07H07,M07H08,M07H09,M07H10,M07H11,M07H12,M07H13,M07H14,M07H15,M07H16,M07H17,M07H18,M07H19,M07H20,M07H21,M07H22,M07H23,M08H00,M08H01,M08H02,M08H03,M08H04,M08H05,M08H06,M08H07,M08H08,M08H09,M08H10,M08H11,M08H12,M08H13,M08H14,M08H15,M08H16,M08H17,M08H18,M08H19,M08H20,M08H21,M08H22,M08H23,M09H00,M09H01,M09H02,M09H03,M09H04,M09H05,M09H06,M09H07,M09H08,M09H09,M09H10,M09H11,M09H12,M09H13,M09H14,M09H15,M09H16,M09H17,M09H18,M09H19,M09H20,M09H21,M09H22,M09H23,M10H00,M10H01,M10H02,M10H03,M10H04,M10H05,M10H06,M10H07,M10H08,M10H09,M10H10,M10H11,M10H12,M10H13,M10H14,M10H15,M10H16,M10H17,M10H18,M10H19,M10H20,M10H21,M10H22,M10H23,M11H00,M11H01,M11H02,M11H03,M11H04,M11H05,M11H06,M11H07,M11H08,M11H09,M11H10,M11H11,M11H12,M11H13,M11H14,M11H15,M11H16,M11H17,M11H18,M11H19,M11H20,M11H21,M11H22,M11H23,M12H00,M12H01,M12H02,M12H03,M12H04,M12H05,M12H06,M12H07,M12H08,M12H09,M12H10,M12H11,M12H12,M12H13,M12H14,M12H15,M12H16,M12H17,M12H18,M12H19,M12H20,M12H21,M12H22,M12H23
TWN.Central,TWNZ0,Demand(GWh),59071.86335512906,190.432,197.070,201.520,203.668,203.953,203.178,202.235,201.821,202.222,203.221,208.059,211.190,211.159,207.111,199.068,187.995,175.635,167.639,162.404,160.339,161.716,166.589,173.894,182.312,173.502,179.507,183.528,185.464,185.712,184.999,184.133,183.746,184.096,184.988,189.347,192.161,192.114,188.506,181.212,171.175,159.976,152.988,148.134,146.212,147.588,151.994,158.602,166.219,197.393,204.399,209.287,211.882,212.558,212.066,211.263,210.828,211.053,211.745,213.297,216.777,217.305,214.116,206.272,195.126,182.266,174.528,169.050,166.879,168.424,173.386,180.830,189.414,196.192,203.729,209.860,214.139,216.585,217.573,217.642,217.280,216.747,215.994,214.701,216.461,215.746,212.413,204.867,194.854,182.397,175.231,170.073,168.028,169.600,174.168,181.019,188.916,211.710,220.861,228.948,235.244,239.489,241.820,242.610,242.269,241.074,239.082,236.151,236.236,233.886,229.346,220.840,210.428,196.807,188.522,183.187,181.089,182.511,187.499,194.971,203.580,210.013,219.253,227.695,234.523,239.350,242.175,243.254,242.922,241.443,238.927,235.337,234.632,231.673,226.879,218.494,208.596,195.300,187.802,182.530,180.441,181.927,186.703,193.868,202.129,218.101,227.704,236.716,244.218,249.702,253.052,254.428,254.114,252.369,249.350,245.111,243.860,240.414,235.340,226.802,216.986,203.472,195.942,190.691,188.610,190.090,194.844,201.977,210.199,218.524,228.305,237.348,244.757,250.074,253.245,254.494,254.146,252.474,249.614,245.567,244.478,241.092,235.914,227.121,216.900,203.034,195.415,189.938,187.767,189.310,194.271,201.714,210.295,205.829,214.910,223.240,230.004,234.806,237.629,238.709,238.366,236.860,234.303,232.807,231.497,227.827,222.485,213.882,204.106,191.132,184.210,178.927,176.825,178.417,183.076,190.072,198.137,205.652,214.326,221.828,227.514,231.209,233.125,233.687,233.332,232.331,230.711,232.162,231.723,228.553,223.245,214.385,203.979,190.932,183.157,177.912,175.838,177.205,182.069,189.364,197.773,192.632,199.704,204.912,207.995,209.209,209.178,208.646,208.224,208.189,208.396,212.101,214.088,213.109,209.059,200.916,190.235,177.920,170.857,165.570,163.465,164.934,169.693,176.841,185.084,192.149,198.607,202.922,204.984,205.222,204.424,203.464,203.026,203.388,204.339,209.131,212.238,212.220,208.260,200.326,189.396,177.190,170.117,164.737,162.596,164.210,168.949,176.067,184.272
TWN.Central,TWNZ0,Zone Supply(GWh),62982.44416321045,209.106,232.875,251.655,263.592,267.942,264.246,252.722,234.090,211.490,205.005,212.379,215.802,215.495,210.503,199.010,188.240,187.885,178.499,172.798,172.955,173.178,178.431,188.944,194.608,194.742,216.341,233.224,243.937,247.446,243.778,232.954,215.688,194.052,188.424,193.593,196.779,196.532,192.120,179.985,171.444,170.438,166.042,156.948,157.077,157.253,165.634,172.031,179.117,217.273,240.712,258.868,270.131,273.782,269.990,258.404,239.749,218.734,221.013,222.565,226.045,226.573,223.383,215.540,202.979,187.832,183.796,178.318,175.483,177.692,177.640,187.242,198.682,212.927,234.268,250.423,259.651,261.808,257.951,247.746,231.853,216.988,224.963,223.670,225.430,224.715,221.382,213.836,203.823,189.209,180.811,174.813,173.321,178.269,180.727,187.761,190.330,218.590,237.296,251.027,258.429,259.691,257.219,248.898,239.207,243.446,248.350,245.419,240.198,233.886,237.621,220.840,219.696,196.807,196.152,190.177,187.732,189.486,196.019,201.131,204.766,212.558,229.230,241.596,247.992,248.216,245.940,248.720,251.891,259.881,247.896,240.675,234.632,231.874,231.973,227.463,229.872,204.269,196.471,191.499,189.410,190.896,195.672,213.971,211.098,220.794,239.060,252.240,258.861,258.269,254.322,251.366,254.114,256.288,252.876,252.970,253.128,240.414,238.526,227.116,226.254,203.472,204.744,190.691,190.900,197.944,203.454,211.245,210.199,218.453,235.176,248.701,255.490,255.991,259.450,260.700,263.414,261.742,257.626,247.125,244.478,241.092,238.377,228.801,226.168,212.302,204.683,197.706,195.164,189.310,194.271,208.917,219.356,209.917,230.861,246.287,255.120,257.016,252.477,243.971,235.402,239.622,243.272,235.814,232.606,232.071,223.202,213.890,213.075,200.101,192.545,185.332,178.382,184.787,190.296,198.522,198.137,220.974,246.032,264.353,275.326,278.891,275.071,263.424,244.951,237.305,239.978,241.429,240.990,237.821,232.513,214.385,212.608,197.181,188.531,183.234,180.831,182.157,186.901,195.413,204.434,202.481,225.318,243.098,254.305,258.152,254.672,244.080,226.926,217.157,217.365,221.070,223.057,213.109,213.239,209.358,194.136,183.921,179.826,169.204,171.456,169.889,178.662,183.113,194.053,205.282,228.739,247.436,258.941,263.032,259.787,249.004,231.285,214.852,207.568,211.354,216.477,216.177,211.283,199.779,189.303,188.940,182.510,174.005,174.089,174.353,180.381,189.911,197.225
TWN.Central,TWNZ0,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ1,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ2,86.26966320000002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.067,3.067,3.067,3.067,3.067,3.067,3.067,3.067,0.000,0.000,0.000,0.000,0.000,3.067,3.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.770,2.770,2.770,2.770,2.770,2.770,2.770,2.770,0.000,0.000,0.000,0.000,0.000,2.770,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.067,3.067,3.067,3.067,3.067,3.067,3.067,3.067,0.000,0.000,0.000,0.000,0.000,3.067,3.067
TWN.Central,TWNZ0,Import from: TWNZ3,205.2529330376851,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.964,2.964,2.964,2.964,2.964,2.964,2.964,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.062,3.062,3.062,3.062,3.062,3.062,3.062,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.072,3.062,3.062,3.062,3.062,3.062,3.062,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZF1,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Export to: TWNZ3,170.91674294590868,7.843,9.937,12.636,9.244,12.636,8.408,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.049,1.592,1.125,0.000,2.194,2.574,8.849,6.096,0.000,0.052,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.862,4.683,0.000,0.000,0.000,5.269,7.827,4.526,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.934,4.217,3.300,0.000,12.636,0.000,0.000,2.196,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.549,3.125,0.000,0.000,0.000,2.164,7.644,6.752
TWN.Central,TWNZ0,Export to: TWNZ2,2267.604351103659,1.564,16.600,28.232,41.412,42.085,43.392,41.219,23.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.349,0.000,0.000,0.000,0.000,12.869,28.411,41.325,50.102,53.363,50.408,40.451,23.571,1.585,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.443,2.494,1.295,0.000,0.000,0.000,22.942,39.285,51.508,59.478,62.045,58.574,47.690,29.346,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.583,32.089,40.909,44.891,43.915,38.659,28.127,12.454,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.917,14.927,19.142,19.094,15.320,10.031,0.689,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.963,8.920,11.409,13.247,4.293,6.729,0.000,0.000,9.469,0.000,0.000,0.000,0.000,0.000,0.000,12.308,0.000,0.000,0.000,0.000,0.000,0.000,11.134,0.000,2.014,9.094,11.721,9.522,2.443,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.756,7.683,5.758,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.924,15.304,20.920,21.751,17.811,9.761,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.385,33.528,42.931,47.002,45.870,39.487,26.912,8.639,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.812,28.578,41.150,48.660,50.745,46.991,36.748,19.871,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.866,13.930,31.029,41.390,48.542,33.459,36.272,18.991,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.225,0.874,0.000,0.000,0.000
TWN.Central,TWNZ0,Export to: TWNZ1,1763.5823102695474,9.268,9.268,9.268,9.268,9.268,9.268,9.268,9.268,9.268,4.851,7.387,7.678,7.403,6.459,3.009,3.312,9.268,9.268,9.268,9.268,9.268,9.268,9.268,9.268,8.371,8.371,8.371,8.371,8.371,8.371,8.371,8.371,8.371,6.206,7.016,7.388,7.188,6.383,1.544,3.038,8.371,8.371,8.371,8.371,8.371,8.371,8.371,8.371,0.000,0.090,1.135,1.833,2.242,2.412,2.514,2.637,7.681,9.268,9.268,9.268,9.268,9.268,9.268,7.853,5.565,9.268,9.268,8.604,9.268,4.255,6.412,9.268,0.116,1.414,2.618,3.585,4.272,4.683,4.940,5.082,0.241,8.969,8.969,8.969,8.969,8.969,8.969,8.969,6.812,5.580,4.740,5.293,8.669,6.560,6.742,1.414,3.026,4.570,5.999,7.154,7.944,8.431,8.662,0.000,2.372,9.268,9.268,3.962,0.000,8.275,0.000,9.268,0.000,7.629,6.990,6.643,6.975,8.520,6.161,1.187,2.545,4.021,5.455,3.185,7.537,0.000,8.430,8.969,8.969,8.969,5.338,0.000,0.201,5.093,8.969,8.969,8.969,8.669,8.969,8.969,8.969,8.969,8.969,8.969,3.741,5.324,6.865,8.183,9.187,4.333,0.000,0.000,3.920,3.525,7.859,9.268,0.000,3.187,0.313,9.268,0.000,8.802,0.000,2.290,7.854,8.610,9.268,0.000,0.000,5.177,6.732,8.038,8.980,9.268,9.268,9.268,9.268,8.013,1.558,0.000,0.000,2.463,1.681,9.268,9.268,9.268,7.768,7.397,0.000,0.000,7.203,9.061,2.128,3.610,5.091,6.329,7.363,8.051,8.226,0.000,2.763,8.969,3.007,1.109,4.244,0.717,0.008,8.969,8.969,8.335,6.406,1.557,6.370,7.220,8.451,0.000,0.000,1.239,2.656,3.873,4.875,5.521,5.888,6.043,4.974,9.268,9.268,9.268,9.268,9.268,0.000,8.629,6.250,5.374,5.322,4.993,4.952,4.832,6.049,6.661,0.000,0.000,0.000,0.614,1.161,1.466,1.650,1.795,8.969,8.969,8.969,8.969,0.000,4.179,8.442,3.901,6.001,8.969,3.634,7.991,4.954,8.969,6.273,8.969,9.268,9.268,9.268,9.268,9.268,9.268,9.268,9.268,9.268,6.296,5.289,7.305,7.024,6.090,2.519,2.974,9.268,9.268,9.268,9.268,9.268,9.268,9.268,9.268
