Zone code,Zone ID,Flow,Annual Total(GWh),M[12][1][2]H[0][1][2],M[12][1][2]H[3][4][5],M[12][1][2]H[6][7][8],M[12][1][2]H[9][10][11],M[12][1][2]H[12][13][14],M[12][1][2]H[15][16][17],M[12][1][2]H[18][19][20],M[12][1][2]H[21][22][23],M[3][4][5]H[0][1][2],M[3][4][5]H[3][4][5],M[3][4][5]H[6][7][8],M[3][4][5]H[9][10][11],M[3][4][5]H[12][13][14],M[3][4][5]H[15][16][17],M[3][4][5]H[18][19][20],M[3][4][5]H[21][22][23],M[6][7][8]H[0][1][2],M[6][7][8]H[3][4][5],M[6][7][8]H[6][7][8],M[6][7][8]H[9][10][11],M[6][7][8]H[12][13][14],M[6][7][8]H[15][16][17],M[6][7][8]H[18][19][20],M[6][7][8]H[21][22][23],M[9][10][11]H[0][1][2],M[9][10][11]H[3][4][5],M[9][10][11]H[6][7][8],M[9][10][11]H[9][10][11],M[9][10][11]H[12][13][14],M[9][10][11]H[15][16][17],M[9][10][11]H[18][19][20],M[9][10][11]H[21][22][23]
TWN.Central,TWNZ0,Demand(GWh),79819.20138460601,2322.556,2406.809,2388.610,2451.486,2431.695,2096.881,1915.620,2065.522,2543.037,2704.042,2716.870,2702.727,2641.542,2297.892,2106.975,2262.249,2734.013,2987.846,3040.188,2954.934,2815.642,2464.252,2272.214,2427.161,2543.954,2730.264,2754.304,2739.766,2639.777,2293.015,2107.343,2260.018
TWN.Central,TWNZ0,Residual Demand(GWh),0,1538.053,1212.751,1598.078,2274.939,2323.246,2009.101,1828.791,1933.922,1672.799,1484.199,1877.218,2524.356,2589.134,2253.890,2060.915,2092.954,1963.172,1970.816,2367.236,2799.625,2761.986,2407.599,2216.233,2241.411,1765.023,1568.146,1975.076,2571.312,2544.071,2211.075,2026.801,2108.027
TWN.Central,TWNZ0,Zone Supply(GWh),79049.91047745336,2256.203,2674.692,2262.124,2288.810,2287.350,1543.653,1542.701,1588.242,2838.908,3193.336,2801.669,2735.998,2889.566,2001.127,2008.512,2129.835,2734.013,2999.167,2658.484,3486.696,3384.724,2061.199,2014.391,2142.465,2723.418,3114.147,2724.555,2981.404,2854.168,2017.388,2021.171,2089.795
TWN.Central,TWNZ0,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ1,336.8708986942604,61.025,0.000,61.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.372,62.381,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39.806,0.000,0.000,29.749,0.000,0.000,0.000,27.989,40.525
TWN.Central,TWNZ0,Import from: TWNZ2,967.8464050410466,0.000,0.000,0.000,243.395,243.395,219.244,0.000,13.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,248.804,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ3,3408.8654379969,5.329,0.000,65.461,0.000,0.000,333.984,372.918,464.273,0.000,0.000,0.000,0.000,0.000,296.765,84.091,70.033,0.000,0.000,595.542,0.000,0.000,154.249,257.823,244.890,0.000,0.000,0.000,0.000,0.000,275.627,58.183,129.698
TWN.Central,TWNZ0,Import from: TWNZF1,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Export to: TWNZ3,451.4724059047087,0.000,0.000,0.000,0.000,18.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,108.266,0.000,0.000,0.000,0.000,0.000,0.000,0.000,74.318,0.000,0.000,0.000,0.000,0.000,0.000,104.055,146.504,0.000,0.000,0.000
TWN.Central,TWNZ0,Export to: TWNZ2,2946.8254922905057,0.000,267.883,0.000,0.000,0.000,0.000,0.000,0.000,295.871,489.294,84.798,0.000,57.244,0.000,0.000,0.000,0.000,11.321,213.838,468.137,412.250,0.000,0.000,0.000,179.464,383.883,0.000,82.841,0.000,0.000,0.000,0.000
