Zone code,Zone ID,Flow,Annual Total(GWh),M[12][1][2]H[0][1][2],M[12][1][2]H[3][4][5],M[12][1][2]H[6][7][8],M[12][1][2]H[9][10][11],M[12][1][2]H[12][13][14],M[12][1][2]H[15][16][17],M[12][1][2]H[18][19][20],M[12][1][2]H[21][22][23],M[3][4][5]H[0][1][2],M[3][4][5]H[3][4][5],M[3][4][5]H[6][7][8],M[3][4][5]H[9][10][11],M[3][4][5]H[12][13][14],M[3][4][5]H[15][16][17],M[3][4][5]H[18][19][20],M[3][4][5]H[21][22][23],M[6][7][8]H[0][1][2],M[6][7][8]H[3][4][5],M[6][7][8]H[6][7][8],M[6][7][8]H[9][10][11],M[6][7][8]H[12][13][14],M[6][7][8]H[15][16][17],M[6][7][8]H[18][19][20],M[6][7][8]H[21][22][23],M[9][10][11]H[0][1][2],M[9][10][11]H[3][4][5],M[9][10][11]H[6][7][8],M[9][10][11]H[9][10][11],M[9][10][11]H[12][13][14],M[9][10][11]H[15][16][17],M[9][10][11]H[18][19][20],M[9][10][11]H[21][22][23]
TWN.Central,TWNZ0,Demand(GWh),72716.15692764487,2116.003,2192.763,2176.182,2233.467,2215.415,1910.367,1745.226,1881.797,2316.860,2463.496,2475.161,2462.313,2406.399,2093.209,1919.272,2060.737,2490.831,2721.976,2769.614,2692.026,2565.060,2244.852,2069.895,2211.062,2317.689,2487.361,2509.234,2496.039,2404.787,2088.763,1919.604,2058.702
TWN.Central,TWNZ0,Residual Demand(GWh),0,1315.673,972.042,1369.931,2056.031,2106.966,1822.587,1658.397,1749.428,1428.237,1215.953,1617.693,2281.599,2353.990,2049.207,1873.212,1889.022,1704.487,1682.698,2082.419,2534.359,2511.404,2188.198,2013.914,2022.684,1522.718,1298.834,1713.564,2326.254,2309.081,2006.823,1839.062,1905.276
TWN.Central,TWNZ0,Zone Supply(GWh),46074.058178843814,1155.301,1408.642,1161.222,641.282,619.455,442.751,441.800,487.340,1735.404,2102.506,1713.083,2012.037,2157.572,1446.154,1201.730,1282.005,1659.688,1908.974,2006.003,2400.269,2290.489,1856.227,1535.350,1673.303,1634.157,1880.679,1645.544,1416.761,1348.422,913.495,910.596,985.819
TWN.Central,TWNZ0,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ1,3987.876285306941,298.480,194.214,204.927,0.000,0.000,0.000,0.000,0.000,508.227,508.227,394.617,0.000,0.000,0.000,0.000,25.591,272.722,445.607,187.487,0.000,0.000,0.000,0.000,6.125,302.632,338.925,300.096,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ2,592.350585183548,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,296.175,296.175,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ3,862.4353094679833,100.614,0.000,100.614,0.000,0.000,0.000,0.000,0.000,102.850,102.850,102.850,0.000,0.000,0.000,0.000,0.000,46.345,102.850,0.000,0.000,0.000,0.000,0.000,0.000,101.732,0.000,101.732,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZF1,34142.49112285128,1542.479,1598.210,1690.290,1732.069,1684.687,1599.796,1569.281,1549.332,720.970,752.580,819.777,825.782,758.789,702.859,742.764,753.141,512.076,552.951,576.124,555.568,564.067,620.673,586.216,531.634,1270.938,1311.551,1382.542,1418.658,1373.671,1294.971,1277.816,1270.229
TWN.Central,TWNZ0,Export to: TWNZ3,3145.093519436936,0.000,27.433,0.000,51.156,0.000,43.452,11.096,66.148,0.000,0.000,0.000,305.531,419.262,0.000,0.000,0.000,0.000,0.000,0.000,532.366,532.366,147.232,0.000,0.000,0.000,52.025,0.000,249.666,227.592,80.583,201.835,197.347
TWN.Central,TWNZ0,Export to: TWNZ2,8666.106399450258,980.870,980.870,980.870,0.000,0.000,0.000,166.031,0.000,750.590,1002.667,555.165,0.000,0.000,0.000,0.000,0.000,0.000,288.406,0.000,0.000,0.000,0.000,0.000,0.000,991.769,991.769,920.681,0.000,0.000,0.000,56.418,0.000
TWN.Central,TWNZ0,Export to: TWNZ1,1131.854635121457,0.000,0.000,0.000,88.728,88.728,88.728,88.728,88.728,0.000,0.000,0.000,69.975,90.699,55.804,25.223,0.000,0.000,0.000,0.000,27.620,53.305,84.817,51.671,0.000,0.000,0.000,0.000,89.714,89.714,39.120,10.555,0.000
TWN.East,TWNZ1,Demand(GWh),13097.019439952119,373.958,388.043,385.216,395.227,391.822,337.213,307.628,332.087,416.932,450.589,455.843,448.406,431.905,375.022,343.661,369.009,452.835,498.843,509.345,492.057,465.317,407.494,376.046,401.330,416.402,449.785,454.975,450.532,431.493,374.578,344.262,369.164
TWN.East,TWNZ1,Residual Demand(GWh),0,-22.321,-208.369,11.371,319.802,322.995,264.497,239.037,242.631,-109.380,-255.892,-19.607,348.135,392.371,334.063,303.693,252.875,-22.356,-114.161,90.895,381.866,420.183,364.095,331.179,273.697,-48.837,-211.330,29.524,366.600,373.182,314.828,286.460,271.406
TWN.East,TWNZ1,Zone Supply(GWh),15367.117618621753,529.004,642.155,506.570,208.150,259.771,205.441,201.315,222.180,804.957,985.125,754.095,378.916,318.179,319.604,318.613,394.778,755.056,882.472,698.138,469.677,417.429,323.264,324.732,407.498,741.218,850.267,701.430,361.439,342.400,335.728,333.780,373.736
TWN.East,TWNZ1,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Import from: TWNZ0,1124.0240120138326,0.000,0.000,0.000,88.114,88.114,88.114,88.114,88.114,0.000,0.000,0.000,69.491,90.072,55.418,25.048,0.000,0.000,0.000,0.000,27.429,52.936,84.230,51.313,0.000,0.000,0.000,0.000,89.093,89.093,38.849,10.482,0.000
TWN.East,TWNZ1,Import from: TWNZ2,104.65287048902306,0.000,0.000,0.000,0.000,26.605,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.654,0.000,0.000,0.000,0.000,0.000,0.000,27.197,27.197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Import from: TWNZ3,950.2857369802541,172.513,0.000,112.000,98.963,17.331,43.659,18.199,21.793,151.343,4.831,126.715,0.000,0.000,0.000,0.000,0.000,0.000,92.682,0.000,0.000,0.000,0.000,0.000,0.000,7.224,0.000,83.032,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Import from: TWNZF2,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Export to: TWNZ3,132.50258305044184,0.000,31.544,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32.245,32.245,0.000,0.000,0.000,0.000,31.895,0.000,0.000,0.000,0.000,0.000,4.572
TWN.East,TWNZ1,Export to: TWNZ0,4015.658215102306,300.559,195.567,206.354,0.000,0.000,0.000,0.000,0.000,511.767,511.767,397.366,0.000,0.000,0.000,0.000,25.769,274.622,448.711,188.793,0.000,0.000,0.000,0.000,6.168,304.740,341.286,302.187,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Export to: TWNZ2,300.9,27.000,27.000,27.000,0.000,0.000,0.000,0.000,0.000,27.600,27.600,27.600,0.000,0.000,0.000,0.000,0.000,27.600,27.600,0.000,0.000,0.000,0.000,0.000,0.000,27.300,27.300,27.300,0.000,0.000,0.000,0.000,0.000
TWN.North,TWNZ2,Demand(GWh),159158.58445882145,4728.099,4897.791,4861.146,4987.785,4947.253,4272.419,3907.335,4209.362,5088.052,5296.034,5272.136,5333.167,5302.297,4618.444,4237.352,4549.961,5427.163,5852.541,5921.286,5812.750,5606.062,4906.836,4522.150,4834.202,5078.068,5323.141,5316.025,5383.903,5290.823,4603.279,4232.063,4539.658
TWN.North,TWNZ2,Residual Demand(GWh),0,4256.558,4233.270,4364.410,4752.793,4742.874,4090.652,3736.803,4020.102,4592.496,4597.418,4776.869,5181.426,5217.658,4545.102,4164.724,4412.598,4968.070,5247.215,5490.924,5681.778,5536.849,4835.208,4448.830,4690.616,4565.692,4609.389,4783.030,5162.719,5113.527,4442.011,4074.537,4346.178
