Zone code,Zone ID,Flow,Annual Total(GWh),M[12][1][2]H[0][1][2],M[12][1][2]H[3][4][5],M[12][1][2]H[6][7][8],M[12][1][2]H[9][10][11],M[12][1][2]H[12][13][14],M[12][1][2]H[15][16][17],M[12][1][2]H[18][19][20],M[12][1][2]H[21][22][23],M[3][4][5]H[0][1][2],M[3][4][5]H[3][4][5],M[3][4][5]H[6][7][8],M[3][4][5]H[9][10][11],M[3][4][5]H[12][13][14],M[3][4][5]H[15][16][17],M[3][4][5]H[18][19][20],M[3][4][5]H[21][22][23],M[6][7][8]H[0][1][2],M[6][7][8]H[3][4][5],M[6][7][8]H[6][7][8],M[6][7][8]H[9][10][11],M[6][7][8]H[12][13][14],M[6][7][8]H[15][16][17],M[6][7][8]H[18][19][20],M[6][7][8]H[21][22][23],M[9][10][11]H[0][1][2],M[9][10][11]H[3][4][5],M[9][10][11]H[6][7][8],M[9][10][11]H[9][10][11],M[9][10][11]H[12][13][14],M[9][10][11]H[15][16][17],M[9][10][11]H[18][19][20],M[9][10][11]H[21][22][23]
TWN.Central,TWNZ0,Demand(GWh),87098.64541858072,2534.219,2626.150,2606.292,2674.899,2653.335,2288.024,2090.243,2253.806,2774.807,2950.525,2964.540,2949.078,2882.566,2507.736,2299.419,2468.844,2983.203,3260.262,3317.413,3224.322,3072.449,2689.124,2479.582,2648.649,2775.812,2979.157,3005.412,2989.507,2880.639,2502.411,2299.816,2466.406
TWN.Central,TWNZ0,Residual Demand(GWh),0,1784.756,1463.166,1877.164,2578.954,2609.756,2252.607,2054.077,2175.591,1909.182,1738.032,2149.118,2806.179,2856.631,2485.071,2275.924,2319.789,2224.306,2254.475,2666.946,3094.378,3045.901,2661.366,2452.082,2486.744,2029.740,1846.575,2276.758,2886.721,2841.317,2468.502,2266.026,2361.041
TWN.Central,TWNZ0,Zone Supply(GWh),27767.94732725518,914.871,556.652,863.379,344.889,856.681,206.596,201.370,246.910,1294.936,1653.856,1263.781,703.165,839.185,618.219,452.373,578.028,1397.954,1487.722,1669.546,1246.308,1169.941,975.607,866.752,1170.729,467.277,836.195,1026.408,1275.880,1003.325,863.258,160.674,555.479
TWN.Central,TWNZ0,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ1,3430.8474539062468,35.051,407.064,0.000,0.000,0.000,0.000,0.000,0.000,249.867,508.227,152.861,0.000,0.000,0.000,0.000,0.000,183.571,252.350,177.972,346.136,238.325,0.000,0.000,18.591,391.082,368.123,101.628,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ2,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ3,612.6264203074556,0.000,100.614,0.000,0.000,0.000,0.000,0.000,0.000,0.000,102.850,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,102.850,102.850,0.000,0.000,0.000,101.732,101.732,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZF1,92593.0961040669,4174.086,4328.285,4591.003,4708.885,4557.409,4308.519,4237.618,4196.055,1961.427,2064.325,2244.468,2245.913,2043.381,1889.517,2013.047,2045.927,1401.679,1520.189,1583.120,1529.029,1561.333,1713.516,1612.830,1459.330,3427.159,3548.804,3742.665,3829.375,3701.704,3487.315,3439.735,3425.448
TWN.Central,TWNZ0,Export to: TWNZ3,4488.829378699518,0.000,0.000,81.624,574.793,574.793,198.867,374.848,6.700,0.000,0.000,359.348,0.000,0.000,0.000,76.392,111.877,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,581.180,581.180,447.144,277.517,242.568
TWN.Central,TWNZ0,Export to: TWNZ2,31910.043239257364,2589.789,2766.465,2766.465,1715.355,2097.234,1939.497,1885.170,2093.731,731.422,1378.732,337.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,113.225,0.000,0.000,0.000,0.000,0.000,1611.438,1875.697,1865.290,1524.078,1153.497,1311.306,947.603,1206.827
