Zone code,Zone ID,Flow,Annual Total(GWh),M[12][1][2]H[0][1][2],M[12][1][2]H[3][4][5],M[12][1][2]H[6][7][8],M[12][1][2]H[9][10][11],M[12][1][2]H[12][13][14],M[12][1][2]H[15][16][17],M[12][1][2]H[18][19][20],M[12][1][2]H[21][22][23],M[3][4][5]H[0][1][2],M[3][4][5]H[3][4][5],M[3][4][5]H[6][7][8],M[3][4][5]H[9][10][11],M[3][4][5]H[12][13][14],M[3][4][5]H[15][16][17],M[3][4][5]H[18][19][20],M[3][4][5]H[21][22][23],M[6][7][8]H[0][1][2],M[6][7][8]H[3][4][5],M[6][7][8]H[6][7][8],M[6][7][8]H[9][10][11],M[6][7][8]H[12][13][14],M[6][7][8]H[15][16][17],M[6][7][8]H[18][19][20],M[6][7][8]H[21][22][23],M[9][10][11]H[0][1][2],M[9][10][11]H[3][4][5],M[9][10][11]H[6][7][8],M[9][10][11]H[9][10][11],M[9][10][11]H[12][13][14],M[9][10][11]H[15][16][17],M[9][10][11]H[18][19][20],M[9][10][11]H[21][22][23]
TWN.Central,TWNZ0,Demand(GWh),94480.36019864201,2748.849,2848.567,2827.027,2901.443,2878.090,2481.859,2267.327,2444.743,3009.821,3200.446,3215.658,3198.869,3127.010,2720.586,2494.625,2678.400,3235.877,3536.456,3598.471,3497.455,3332.858,2917.154,2689.865,2873.251,3010.914,3231.514,3260.007,3242.731,3124.912,2714.796,2495.042,2675.741
TWN.Central,TWNZ0,Residual Demand(GWh),0,2669.195,2751.207,2721.225,2806.104,2800.260,2416.535,2203.704,2376.861,2955.191,3124.449,3142.547,3145.463,3087.289,2686.001,2458.813,2640.072,3179.681,3467.469,3534.251,3454.127,3292.502,2875.011,2648.135,2830.903,2932.871,3136.055,3163.445,3161.297,3055.424,2653.661,2435.186,2613.141
TWN.Central,TWNZ0,Zone Supply(GWh),29170.61895430795,297.834,420.678,184.836,1045.268,1122.299,557.123,0.000,355.934,1656.475,1817.121,1397.873,1261.491,959.489,811.855,813.913,939.568,1043.989,1361.180,1721.960,1840.563,1747.597,742.121,0.000,523.356,1250.413,1574.763,1181.907,556.021,481.942,496.609,466.778,539.662
TWN.Central,TWNZ0,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ1,4318.856595455741,497.178,497.178,307.360,0.000,0.000,0.000,0.000,0.000,324.287,452.847,270.839,0.000,0.000,0.000,0.000,37.356,298.399,416.182,156.636,0.000,0.000,0.000,7.960,12.626,318.776,470.191,229.445,0.000,0.000,0.000,7.021,14.575
TWN.Central,TWNZ0,Import from: TWNZ2,2427.5597391850606,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,355.361,0.000,0.000,0.000,0.000,481.035,856.355,734.808,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ3,10829.999270864451,1177.282,1177.282,1177.282,692.320,753.756,665.298,861.232,918.190,200.467,138.414,363.944,0.000,0.000,0.000,0.000,99.552,0.000,92.790,82.865,0.000,0.000,0.000,54.907,0.000,746.548,1082.918,329.880,0.000,0.000,0.000,132.698,82.374
TWN.Central,TWNZ0,Import from: TWNZF1,101687.09658821182,4588.856,4754.263,5037.781,5164.690,5002.870,4734.961,4658.663,4612.593,2157.162,2268.232,2463.694,2464.681,2242.673,2076.303,2213.820,2250.333,1538.129,1666.303,1735.406,1678.965,1715.940,1882.628,1770.642,1602.461,3764.634,3895.739,4105.619,4200.973,4064.779,3831.848,3778.459,3762.995
TWN.Central,TWNZ0,Export to: TWNZ3,341.3826478697086,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.073,130.680,188.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Export to: TWNZ2,53529.414378848145,3812.302,4000.834,3880.233,4000.834,4000.834,3475.523,3252.568,3441.974,1328.571,1476.168,1280.692,527.304,75.152,167.572,533.107,648.410,0.000,0.000,98.397,0.000,0.000,0.000,0.000,0.000,3069.456,3792.097,2586.844,1473.280,1379.818,1613.662,1889.915,1723.865
