Zone code,Zone ID,Flow,Annual Total(GWh),M01H00,M01H01,M01H02,M01H03,M01H04,M01H05,M01H06,M01H07,M01H08,M01H09,M01H10,M01H11,M01H12,M01H13,M01H14,M01H15,M01H16,M01H17,M01H18,M01H19,M01H20,M01H21,M01H22,M01H23,M02H00,M02H01,M02H02,M02H03,M02H04,M02H05,M02H06,M02H07,M02H08,M02H09,M02H10,M02H11,M02H12,M02H13,M02H14,M02H15,M02H16,M02H17,M02H18,M02H19,M02H20,M02H21,M02H22,M02H23,M03H00,M03H01,M03H02,M03H03,M03H04,M03H05,M03H06,M03H07,M03H08,M03H09,M03H10,M03H11,M03H12,M03H13,M03H14,M03H15,M03H16,M03H17,M03H18,M03H19,M03H20,M03H21,M03H22,M03H23,M04H00,M04H01,M04H02,M04H03,M04H04,M04H05,M04H06,M04H07,M04H08,M04H09,M04H10,M04H11,M04H12,M04H13,M04H14,M04H15,M04H16,M04H17,M04H18,M04H19,M04H20,M04H21,M04H22,M04H23,M05H00,M05H01,M05H02,M05H03,M05H04,M05H05,M05H06,M05H07,M05H08,M05H09,M05H10,M05H11,M05H12,M05H13,M05H14,M05H15,M05H16,M05H17,M05H18,M05H19,M05H20,M05H21,M05H22,M05H23,M06H00,M06H01,M06H02,M06H03,M06H04,M06H05,M06H06,M06H07,M06H08,M06H09,M06H10,M06H11,M06H12,M06H13,M06H14,M06H15,M06H16,M06H17,M06H18,M06H19,M06H20,M06H21,M06H22,M06H23,M07H00,M07H01,M07H02,M07H03,M07H04,M07H05,M07H06,M07H07,M07H08,M07H09,M07H10,M07H11,M07H12,M07H13,M07H14,M07H15,M07H16,M07H17,M07H18,M07H19,M07H20,M07H21,M07H22,M07H23,M08H00,M08H01,M08H02,M08H03,M08H04,M08H05,M08H06,M08H07,M08H08,M08H09,M08H10,M08H11,M08H12,M08H13,M08H14,M08H15,M08H16,M08H17,M08H18,M08H19,M08H20,M08H21,M08H22,M08H23,M09H00,M09H01,M09H02,M09H03,M09H04,M09H05,M09H06,M09H07,M09H08,M09H09,M09H10,M09H11,M09H12,M09H13,M09H14,M09H15,M09H16,M09H17,M09H18,M09H19,M09H20,M09H21,M09H22,M09H23,M10H00,M10H01,M10H02,M10H03,M10H04,M10H05,M10H06,M10H07,M10H08,M10H09,M10H10,M10H11,M10H12,M10H13,M10H14,M10H15,M10H16,M10H17,M10H18,M10H19,M10H20,M10H21,M10H22,M10H23,M11H00,M11H01,M11H02,M11H03,M11H04,M11H05,M11H06,M11H07,M11H08,M11H09,M11H10,M11H11,M11H12,M11H13,M11H14,M11H15,M11H16,M11H17,M11H18,M11H19,M11H20,M11H21,M11H22,M11H23,M12H00,M12H01,M12H02,M12H03,M12H04,M12H05,M12H06,M12H07,M12H08,M12H09,M12H10,M12H11,M12H12,M12H13,M12H14,M12H15,M12H16,M12H17,M12H18,M12H19,M12H20,M12H21,M12H22,M12H23
CRI.All,CRIZ0,Demand(GWh),13279.181052927914,1611.31,1635.40,1639.02,1617.45,1569.18,1501.09,1424.25,1371.16,1341.13,1329.42,1342.42,1370.30,1411.93,1459.76,1504.94,1542.32,1567.12,1578.78,1579.89,1575.10,1569.57,1567.31,1569.95,1576.21,1614.02,1637.38,1640.32,1618.67,1570.00,1501.70,1424.45,1381.26,1350.83,1338.84,1347.54,1375.25,1416.70,1464.35,1508.95,1546.38,1571.37,1583.25,1584.56,1579.86,1574.28,1571.77,1573.96,1579.61,1641.29,1657.17,1653.48,1627.77,1577.07,1509.75,1430.69,1390.43,1359.73,1347.56,1356.19,1383.92,1425.48,1473.26,1518.73,1560.45,1591.73,1610.84,1619.05,1619.74,1617.10,1614.57,1613.77,1613.94,1623.86,1638.38,1633.65,1607.58,1557.22,1490.97,1412.49,1377.16,1346.64,1334.51,1338.71,1365.99,1406.88,1453.90,1498.81,1540.75,1572.86,1593.18,1602.73,1604.58,1602.62,1600.18,1598.82,1597.90,1628.89,1650.47,1651.79,1629.05,1579.83,1511.74,1433.95,1381.97,1351.83,1340.10,1353.22,1381.31,1423.24,1471.38,1516.69,1555.66,1582.65,1596.73,1600.08,1597.01,1592.39,1590.07,1591.70,1596.13,1616.71,1640.47,1643.71,1621.73,1572.96,1504.33,1426.92,1385.08,1354.44,1342.31,1350.97,1378.70,1420.22,1467.98,1513.04,1550.30,1574.93,1586.35,1587.17,1582.06,1576.20,1573.63,1575.95,1581.91,1600.64,1624.59,1628.13,1606.48,1558.33,1490.41,1413.78,1369.90,1339.62,1327.67,1336.27,1363.74,1404.85,1452.13,1496.85,1533.74,1558.14,1569.49,1570.35,1565.38,1559.68,1557.24,1559.68,1565.73,1623.12,1646.85,1650.04,1627.90,1579.04,1510.30,1432.77,1389.99,1359.46,1347.46,1356.26,1384.14,1425.85,1473.78,1519.09,1556.48,1581.21,1592.70,1593.56,1588.47,1582.61,1580.04,1582.37,1588.32,1608.48,1632.15,1635.36,1613.24,1564.61,1496.18,1418.99,1383.34,1352.73,1340.60,1344.96,1372.50,1413.75,1461.16,1506.07,1543.04,1567.43,1578.71,1579.43,1574.28,1568.37,1565.73,1567.95,1573.79,1611.31,1635.40,1639.02,1617.02,1568.74,1500.66,1423.82,1370.75,1340.73,1329.01,1342.02,1369.91,1411.53,1459.36,1504.94,1542.32,1567.12,1578.78,1579.89,1575.10,1569.57,1567.31,1569.95,1576.21,1618.61,1642.30,1645.48,1623.03,1574.20,1505.54,1428.10,1387.63,1356.97,1344.81,1353.43,1381.11,1422.59,1470.28,1515.69,1552.88,1577.43,1588.79,1589.52,1584.33,1578.40,1575.74,1577.98,1583.87,1601.08,1624.81,1628.12,1606.13,1557.73,1489.59,1412.71,1377.44,1346.86,1334.72,1339.07,1366.42,1407.41,1454.53,1499.20,1535.93,1560.16,1571.34,1572.02,1566.85,1560.97,1558.33,1560.55,1566.39
CRI.All,CRIZ0,Zone Supply(GWh),12525.005211135012,1131.70,1160.76,1160.12,1124.65,1051.90,1015.92,1016.29,1017.15,1018.48,1020.06,1019.21,1019.71,1021.95,1022.76,1041.11,1043.69,1047.87,1071.29,1041.42,1078.00,1025.40,1020.53,1074.70,1083.22,1151.63,1177.36,1173.55,1302.77,1228.01,961.19,911.75,912.10,913.33,914.88,915.04,916.67,919.27,926.91,1131.34,1191.15,1235.40,1094.94,1106.00,1273.71,1270.99,1146.12,1103.03,1106.99,1098.97,1114.23,1210.80,1057.50,978.92,879.09,857.80,859.05,860.74,863.10,864.24,867.47,870.99,887.92,891.64,1059.40,1112.33,1149.01,1060.47,1069.22,1071.45,1070.89,1094.62,1064.46,1230.28,1132.23,1225.54,1179.97,1101.64,1003.20,889.26,869.88,873.14,877.43,878.81,883.04,886.65,937.32,1001.99,959.34,1124.68,1165.11,1190.44,1203.44,1141.12,1099.30,1095.51,1089.65,1279.44,1346.35,1284.57,1282.15,1283.07,1284.10,1285.28,1287.27,1291.15,1296.82,1297.92,1300.30,1302.46,1316.30,1330.85,1333.38,1325.99,1374.62,1304.36,1296.66,1397.36,1366.51,1398.05,1283.58,1950.87,1944.80,1943.59,1807.33,1677.08,1533.22,1555.75,1479.82,1382.25,1373.03,1571.70,1573.71,1498.64,1603.51,1546.75,1776.81,1636.21,1806.22,1902.67,1815.92,1827.51,1638.00,1724.74,1691.60,1854.85,1743.93,1785.64,1747.08,1854.24,1610.99,1641.64,1533.53,1339.62,1432.73,1448.33,1489.54,1626.48,1696.33,1748.24,1801.01,1835.88,1859.60,1866.98,1760.37,1721.13,1723.37,1728.17,1738.65,1809.56,1982.53,1998.91,1812.60,1763.71,1715.27,1553.10,1488.58,1407.58,1387.86,1411.63,1622.52,1685.93,1755.79,1771.43,1827.37,1842.20,1896.65,1874.26,1762.89,1752.16,1907.83,1931.20,1795.74,1972.98,1851.48,1849.85,1805.40,1726.66,1630.76,1503.58,1591.86,1552.57,1533.67,1543.17,1544.02,1682.58,1687.70,1776.03,1869.70,1904.27,1923.67,1921.13,1907.14,1902.31,1911.81,1843.27,1738.38,1818.99,1976.23,1973.80,1952.48,1746.79,1579.59,1527.02,1565.94,1519.05,1499.32,1518.50,1594.18,1657.95,1712.10,1721.54,1773.17,1817.68,1904.10,1896.06,1782.99,1737.08,1749.33,1759.94,1726.25,1925.82,1930.75,1884.94,1748.57,1630.75,1600.10,1482.07,1562.20,1501.97,1491.68,1464.55,1548.35,1611.02,1689.15,1701.21,1790.75,1825.84,1847.28,1857.55,1836.65,1652.04,1674.10,1663.07,1705.51,1354.20,1359.96,1364.25,1365.91,1474.41,1376.21,1367.05,1361.26,1345.33,1334.72,1339.07,1366.16,1380.93,1377.56,1398.37,1407.25,1407.76,1403.68,1398.04,1390.62,1382.06,1373.71,1365.13,1355.69
CRI.All,CRIZ0,Spilled Energy(GWh),0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CRI.All,CRIZ0,Import from: NICZ3,1249.1203883028136,312.60,307.62,311.88,325.78,350.26,381.45,407.95,354.01,322.65,309.36,323.21,350.59,389.98,397.88,389.01,369.01,352.23,340.46,371.44,330.08,377.15,379.76,328.23,325.97,295.37,293.00,299.75,315.90,341.99,373.49,409.43,429.65,437.50,423.96,432.51,427.94,406.90,393.26,377.61,355.23,335.98,321.30,311.54,306.15,303.28,302.41,303.90,305.60,375.30,375.92,275.65,403.25,431.13,463.63,405.87,410.24,424.36,430.32,424.26,409.76,389.15,418.32,460.07,334.03,312.38,294.81,391.55,383.50,378.63,376.65,352.12,382.46,226.57,339.14,241.09,260.59,288.56,320.75,356.21,373.32,382.64,385.92,383.29,374.85,355.41,349.56,329.80,414.38,281.16,261.06,245.28,234.12,294.48,333.86,336.28,341.23,192.20,191.88,200.20,218.55,246.27,227.64,148.67,94.70,60.68,43.28,55.30,81.01,120.77,155.08,185.85,222.29,240.54,222.11,208.95,200.30,195.03,192.05,193.65,195.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,246.89,264.85,263.87,240.22,83.32,113.37,45.65,16.18,1.53,0.00,0.00,0.26,26.47,76.97,100.83,128.68,152.41,167.66,173.98,176.23,178.91,184.62,195.42,210.69
CRI.All,CRIZ0,Import from: ET2286,383.26742730552445,167.02,167.02,167.02,167.02,167.02,103.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.12,74.83,129.61,167.02,167.02,167.02,167.02,167.02,167.02,167.02,167.02,167.02,167.02,167.02,0.00,0.00,167.02,103.26,39.51,0.00,0.00,0.00,30.64,90.52,144.18,0.00,0.00,0.00,167.02,167.02,0.00,0.00,123.23,167.02,167.02,167.02,167.02,167.02,167.02,167.02,167.02,167.02,121.14,74.63,54.13,67.69,106.69,165.33,167.02,167.02,167.02,167.02,167.02,167.02,167.02,167.02,167.02,167.02,167.02,167.02,167.02,167.02,167.02,167.02,167.02,167.02,133.96,90.86,71.16,76.61,108.10,164.82,167.02,167.02,167.02,167.02,167.02,167.02,167.02,167.02,167.02,167.02,167.02,157.25,112.24,167.02,128.34,50.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.12,0.00,86.77,100.05,0.00,31.52,0.00,116.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CRI.All,CRIZ0,Import from: CRIZF0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CRI.All,CRIZ0,Import from: CRIZF1,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CRI.All,CRIZ0,Export to: ET814,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CRI.All,CRIZ0,Export to: NICZ3,878.2119738154465,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,334.15,304.33,299.88,185.60,104.13,28.89,128.83,94.75,27.81,30.72,220.73,195.02,78.42,135.53,33.71,226.51,61.28,219.87,315.50,233.86,251.31,64.37,148.79,109.69,254.21,119.34,157.51,140.60,295.91,120.58,227.86,163.63,0.00,105.06,112.06,125.81,221.63,244.20,251.40,267.26,277.74,290.11,296.63,194.99,161.45,166.13,168.49,172.93,186.44,335.67,348.87,184.70,184.67,204.97,120.32,98.59,48.12,40.40,55.37,238.37,260.07,282.01,252.34,270.89,261.00,303.95,280.70,174.42,169.55,327.79,348.83,207.41,364.51,219.33,214.49,192.16,162.05,134.58,84.59,208.52,199.85,193.06,198.21,171.52,268.83,226.54,269.96,326.67,336.84,344.96,341.70,332.86,333.95,346.08,275.32,164.58,207.67,340.83,334.77,335.45,178.05,78.93,103.20,195.18,178.32,170.31,176.47,224.27,246.42,252.74,216.60,230.85,250.56,325.33,316.17,207.89,167.51,182.02,189.99,150.04,307.22,288.45,239.46,125.54,56.55,94.56,53.97,174.57,144.99,146.87,111.12,167.24,188.43,218.87,185.52,237.86,248.41,258.50,268.03,252.32,73.64,98.36,85.09,121.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NIC.Central,NICZ1,Demand(GWh),1583.186497497001,197.41,200.15,199.83,195.78,187.89,177.21,165.10,156.96,151.90,149.91,151.61,156.28,163.26,171.33,179.10,185.71,190.37,192.87,193.59,193.19,192.50,192.13,192.34,192.97,199.31,201.38,200.46,196.03,187.97,177.38,165.10,157.82,152.68,150.65,152.09,156.74,163.71,171.77,179.62,186.59,191.77,194.90,196.21,196.27,195.82,195.43,195.37,195.51,201.34,202.96,201.64,196.93,188.69,178.08,165.64,158.60,153.40,151.33,152.78,157.45,164.49,172.61,180.58,187.85,193.42,196.99,198.69,199.07,198.77,198.37,198.13,197.96,199.35,200.81,199.39,194.69,186.58,176.23,163.98,157.43,152.31,150.26,151.42,155.97,162.82,170.71,178.49,185.68,191.29,194.98,196.84,197.36,197.18,196.79,196.47,196.15,199.00,201.43,200.99,196.93,189.06,178.43,165.99,157.89,152.79,150.79,152.52,157.22,164.30,172.45,180.40,187.48,192.78,195.99,197.36,197.48,197.05,196.68,196.63,196.76,193.45,197.43,198.59,195.73,188.45,177.72,165.31,158.12,152.94,150.89,152.33,157.00,164.02,172.12,179.89,186.40,190.84,193.09,193.55,192.93,192.09,191.68,191.96,192.75,191.47,195.51,196.77,194.04,186.90,176.33,164.11,156.82,151.75,149.73,151.15,155.74,162.62,170.57,178.19,184.55,188.87,191.04,191.44,190.82,189.98,189.59,189.90,190.72,196.14,199.55,200.03,196.61,189.02,178.24,165.88,158.60,153.42,151.36,152.82,157.52,164.57,172.70,180.53,187.13,191.71,194.11,194.69,194.18,193.39,192.98,193.22,193.92,196.05,199.12,199.11,195.23,187.41,176.64,164.58,157.96,152.78,150.72,151.90,156.52,163.45,171.45,179.12,185.47,189.74,191.83,192.15,191.43,190.54,190.11,190.44,191.31,196.26,199.42,199.47,195.65,187.85,177.09,165.07,156.93,151.87,149.88,151.58,156.24,163.23,171.29,179.03,185.39,189.67,191.76,192.07,191.37,190.49,190.10,190.49,191.43,197.10,200.22,200.22,196.31,188.43,177.57,165.44,158.39,153.21,151.15,152.59,157.26,164.26,172.36,180.13,186.52,190.80,192.87,193.15,192.39,191.47,191.05,191.39,192.30,195.15,198.25,198.28,194.45,186.68,175.98,164.00,157.45,152.32,150.26,151.43,156.00,162.88,170.80,178.41,184.68,188.89,190.94,191.21,190.49,189.59,189.17,189.51,190.39
