Zone code,Zone ID,Flow,Annual Total(GWh),M[12][1][2]H[0][1][2],M[12][1][2]H[3][4][5],M[12][1][2]H[6][7][8],M[12][1][2]H[9][10][11],M[12][1][2]H[12][13][14],M[12][1][2]H[15][16][17],M[12][1][2]H[18][19][20],M[12][1][2]H[21][22][23],M[3][4][5]H[0][1][2],M[3][4][5]H[3][4][5],M[3][4][5]H[6][7][8],M[3][4][5]H[9][10][11],M[3][4][5]H[12][13][14],M[3][4][5]H[15][16][17],M[3][4][5]H[18][19][20],M[3][4][5]H[21][22][23],M[6][7][8]H[0][1][2],M[6][7][8]H[3][4][5],M[6][7][8]H[6][7][8],M[6][7][8]H[9][10][11],M[6][7][8]H[12][13][14],M[6][7][8]H[15][16][17],M[6][7][8]H[18][19][20],M[6][7][8]H[21][22][23],M[9][10][11]H[0][1][2],M[9][10][11]H[3][4][5],M[9][10][11]H[6][7][8],M[9][10][11]H[9][10][11],M[9][10][11]H[12][13][14],M[9][10][11]H[15][16][17],M[9][10][11]H[18][19][20],M[9][10][11]H[21][22][23]
TWN.Central,TWNZ0,Demand(GWh),59071.86319469591,1719.237,1781.604,1768.132,1814.675,1799.976,1552.111,1417.936,1528.899,1882.379,2001.356,2010.764,2000.446,1954.790,1700.159,1558.842,1673.781,2023.662,2211.095,2249.643,2186.876,2083.729,1823.446,1681.304,1796.001,1883.033,2020.667,2038.343,2027.787,1953.462,1696.529,1559.093,1672.109
TWN.Central,TWNZ0,Residual Demand(GWh),0,1621.098,1662.000,1631.206,1685.619,1699.462,1470.382,1337.065,1441.581,1819.841,1912.810,1921.475,1933.251,1906.195,1658.990,1515.892,1627.901,1958.091,2130.113,2172.865,2134.383,2033.965,1770.847,1629.167,1744.390,1788.128,1903.909,1914.201,1919.261,1863.248,1619.436,1483.233,1592.921
TWN.Central,TWNZ0,Zone Supply(GWh),70225.49282039347,2035.989,2331.353,2106.225,1868.683,1845.517,1623.583,1511.990,1658.353,2595.900,2818.924,2578.644,2197.431,2100.608,2001.497,1982.029,2189.431,2527.289,2694.152,2549.581,2185.876,2110.327,2105.443,2104.980,2203.041,2514.530,2786.806,2521.306,2176.731,2119.523,2024.987,1994.019,2160.744
TWN.Central,TWNZ0,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ1,103.41144666823271,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.409,0.000,0.000,0.000,0.000,0.000,27.409,21.482,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.111,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ2,134.7468822,0.000,0.000,0.000,26.712,26.712,26.712,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.306,27.306,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ3,188.7827214,26.673,26.673,26.673,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.265,0.000,0.000,0.000,0.000,0.000,27.265,27.265,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.969,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZF1,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Export to: TWNZ3,1532.9302353108262,0.000,0.000,0.000,0.000,0.000,73.999,0.000,48.735,8.453,112.500,0.000,112.500,112.500,112.500,25.289,2.829,0.000,0.000,8.586,18.977,53.903,112.500,112.500,112.500,0.000,68.735,0.000,111.277,111.277,111.277,24.705,77.393
TWN.Central,TWNZ0,Export to: TWNZ2,8527.757321772795,343.424,563.142,344.594,0.000,0.000,0.000,13.334,0.000,622.554,622.554,622.554,1.972,0.000,106.325,356.297,452.254,558.302,531.804,208.839,0.000,0.000,86.983,228.663,213.691,615.787,615.787,537.043,0.000,0.000,135.565,377.246,369.041
