Zone code,Zone ID,Flow,Annual Total(GWh),M01H00,M01H01,M01H02,M01H03,M01H04,M01H05,M01H06,M01H07,M01H08,M01H09,M01H10,M01H11,M01H12,M01H13,M01H14,M01H15,M01H16,M01H17,M01H18,M01H19,M01H20,M01H21,M01H22,M01H23,M02H00,M02H01,M02H02,M02H03,M02H04,M02H05,M02H06,M02H07,M02H08,M02H09,M02H10,M02H11,M02H12,M02H13,M02H14,M02H15,M02H16,M02H17,M02H18,M02H19,M02H20,M02H21,M02H22,M02H23,M03H00,M03H01,M03H02,M03H03,M03H04,M03H05,M03H06,M03H07,M03H08,M03H09,M03H10,M03H11,M03H12,M03H13,M03H14,M03H15,M03H16,M03H17,M03H18,M03H19,M03H20,M03H21,M03H22,M03H23,M04H00,M04H01,M04H02,M04H03,M04H04,M04H05,M04H06,M04H07,M04H08,M04H09,M04H10,M04H11,M04H12,M04H13,M04H14,M04H15,M04H16,M04H17,M04H18,M04H19,M04H20,M04H21,M04H22,M04H23,M05H00,M05H01,M05H02,M05H03,M05H04,M05H05,M05H06,M05H07,M05H08,M05H09,M05H10,M05H11,M05H12,M05H13,M05H14,M05H15,M05H16,M05H17,M05H18,M05H19,M05H20,M05H21,M05H22,M05H23,M06H00,M06H01,M06H02,M06H03,M06H04,M06H05,M06H06,M06H07,M06H08,M06H09,M06H10,M06H11,M06H12,M06H13,M06H14,M06H15,M06H16,M06H17,M06H18,M06H19,M06H20,M06H21,M06H22,M06H23,M07H00,M07H01,M07H02,M07H03,M07H04,M07H05,M07H06,M07H07,M07H08,M07H09,M07H10,M07H11,M07H12,M07H13,M07H14,M07H15,M07H16,M07H17,M07H18,M07H19,M07H20,M07H21,M07H22,M07H23,M08H00,M08H01,M08H02,M08H03,M08H04,M08H05,M08H06,M08H07,M08H08,M08H09,M08H10,M08H11,M08H12,M08H13,M08H14,M08H15,M08H16,M08H17,M08H18,M08H19,M08H20,M08H21,M08H22,M08H23,M09H00,M09H01,M09H02,M09H03,M09H04,M09H05,M09H06,M09H07,M09H08,M09H09,M09H10,M09H11,M09H12,M09H13,M09H14,M09H15,M09H16,M09H17,M09H18,M09H19,M09H20,M09H21,M09H22,M09H23,M10H00,M10H01,M10H02,M10H03,M10H04,M10H05,M10H06,M10H07,M10H08,M10H09,M10H10,M10H11,M10H12,M10H13,M10H14,M10H15,M10H16,M10H17,M10H18,M10H19,M10H20,M10H21,M10H22,M10H23,M11H00,M11H01,M11H02,M11H03,M11H04,M11H05,M11H06,M11H07,M11H08,M11H09,M11H10,M11H11,M11H12,M11H13,M11H14,M11H15,M11H16,M11H17,M11H18,M11H19,M11H20,M11H21,M11H22,M11H23,M12H00,M12H01,M12H02,M12H03,M12H04,M12H05,M12H06,M12H07,M12H08,M12H09,M12H10,M12H11,M12H12,M12H13,M12H14,M12H15,M12H16,M12H17,M12H18,M12H19,M12H20,M12H21,M12H22,M12H23
TWN.Central,TWNZ0,Demand(GWh),52046.25486225621,167.809,173.659,177.580,179.473,179.724,179.041,178.210,177.846,178.199,179.079,183.342,186.102,186.074,182.507,175.420,165.662,154.770,147.724,143.111,141.291,142.505,146.799,153.236,160.654,152.891,158.182,161.726,163.432,163.650,163.022,162.258,161.917,162.226,163.012,166.853,169.333,169.292,166.106,159.678,150.834,140.965,134.808,130.530,128.837,130.049,133.932,139.755,146.468,173.943,180.116,184.422,186.707,187.302,186.867,186.158,185.776,185.974,186.585,187.954,191.022,191.489,188.650,181.739,171.916,160.585,153.767,148.940,147.027,148.388,152.760,159.320,166.884,172.884,179.520,184.916,188.679,190.826,191.691,191.748,191.429,190.962,190.305,189.173,190.732,190.109,187.132,180.484,171.659,160.683,154.369,149.823,148.021,149.407,153.431,159.469,166.428,186.557,194.613,201.726,207.260,210.986,213.030,213.720,213.419,212.371,210.627,208.058,208.147,206.089,202.053,194.561,185.384,173.383,166.083,161.381,159.533,160.785,165.181,171.765,179.351,185.061,193.194,200.619,206.619,210.856,213.333,214.276,213.983,212.687,210.482,207.334,206.729,204.137,199.885,192.499,183.774,172.061,165.453,160.808,158.966,160.276,164.484,170.799,178.078,192.188,200.639,208.564,215.155,219.969,222.906,224.111,223.833,222.304,219.658,215.940,214.858,211.837,207.341,199.822,191.168,179.263,172.628,168.001,166.167,167.471,171.661,177.947,185.192,192.561,201.169,209.122,215.632,220.299,223.080,224.172,223.865,222.399,219.892,216.344,215.403,212.436,207.846,200.101,191.091,178.876,172.163,167.336,165.423,166.783,171.154,177.713,185.275,181.374,189.367,196.692,202.636,206.851,209.326,210.271,209.968,208.648,206.407,205.104,203.968,200.748,196.012,188.435,179.817,168.388,162.288,157.632,155.780,157.183,161.288,167.453,174.560,181.219,188.856,195.455,200.453,203.697,205.375,205.866,205.552,204.676,203.257,204.547,204.173,201.391,196.676,188.871,179.699,168.204,161.353,156.731,154.903,156.108,160.394,166.823,174.233,169.747,175.977,180.563,183.276,184.343,184.313,183.843,183.471,183.441,183.626,186.894,188.649,187.789,184.184,177.008,167.595,156.745,150.520,145.860,144.005,145.301,149.493,155.792,163.056,169.322,175.013,178.815,180.632,180.842,180.139,179.294,178.907,179.226,180.064,184.287,187.025,187.009,183.517,176.526,166.894,156.138,149.904,145.164,143.276,144.699,148.876,155.148,162.378
TWN.Central,TWNZ0,Zone Supply(GWh),63467.73539922023,167.809,234.633,235.204,235.747,179.724,203.852,235.780,236.388,235.768,235.577,235.143,234.629,233.363,233.584,232.989,225.851,186.771,165.004,166.283,166.369,175.218,164.330,208.024,166.810,204.889,210.876,213.490,214.133,191.727,214.941,214.257,214.501,212.209,213.428,213.008,210.590,212.244,211.884,184.042,202.832,151.223,149.181,149.219,149.282,149.365,153.850,151.514,151.756,233.947,189.078,235.407,236.149,236.740,237.003,236.821,236.289,233.508,234.819,234.330,233.951,233.538,233.192,232.933,232.757,166.148,208.274,166.167,198.456,166.274,166.305,168.640,166.884,203.061,227.800,234.447,229.266,229.710,240.191,239.152,234.431,238.095,234.825,226.782,226.429,226.148,242.844,225.820,225.742,167.042,210.081,202.572,199.281,161.322,161.351,161.516,187.517,208.462,247.078,235.816,261.767,265.494,236.896,215.423,236.146,216.665,234.588,233.801,262.655,245.713,256.208,249.069,233.159,227.891,214.361,215.889,166.469,166.476,219.688,226.272,233.692,234.831,242.964,250.388,256.389,260.663,263.102,264.046,263.753,265.436,260.252,231.850,256.499,253.907,249.655,218.586,233.543,221.831,215.223,204.035,208.736,194.392,214.254,168.611,227.848,189.125,255.147,236.158,269.662,274.476,266.453,277.320,278.341,276.157,274.165,233.964,264.856,266.345,248.425,254.330,190.404,233.771,227.136,222.509,167.268,192.598,168.599,232.454,239.699,234.588,252.598,260.551,236.594,271.728,274.509,273.495,275.294,273.828,271.321,252.205,266.832,263.865,259.275,207.675,184.950,172.735,223.591,218.765,167.008,218.212,195.645,229.142,233.887,234.123,227.908,249.441,252.406,259.600,248.289,263.020,259.738,261.397,237.495,247.740,253.737,253.497,248.761,241.184,229.587,171.382,212.058,203.994,208.529,181.945,213.859,220.202,227.309,236.366,237.312,238.092,247.998,239.264,239.546,251.332,251.520,238.652,237.849,237.254,209.399,255.899,236.013,235.606,176.636,168.533,218.922,179.435,170.531,210.616,212.798,224.393,231.803,222.496,228.849,229.502,227.057,230.068,230.718,230.699,230.444,230.015,229.366,229.062,228.712,228.302,227.904,202.477,220.344,162.753,162.685,162.694,162.742,162.812,162.883,208.541,215.805,174.269,232.583,178.815,236.212,225.198,180.139,236.863,236.477,236.312,235.774,235.505,235.070,234.542,234.057,202.261,224.565,213.082,168.808,168.791,194.705,186.909,167.142,169.364,219.948
TWN.Central,TWNZ0,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ1,240.60525064816537,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.079,3.079,3.079,3.079,3.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.781,2.781,2.781,2.781,2.781,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.079,3.079,3.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.489,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.979,2.979,2.979,2.979,2.942,2.979,2.979,2.979,0.000,2.979,2.979,2.979,2.979,2.979,2.979,2.979,2.979,2.979,2.979,2.979,2.979,2.979,2.979,2.979,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.079,3.079,3.079,3.079,3.079,3.079,3.079,3.079,3.079,3.079,3.079,3.079,3.079,3.079,3.079,3.079,3.079,3.079,3.079,3.079,3.079,3.079,3.079,3.079,0.000,2.979,0.000,2.979,0.000,0.000,0.000,2.979,0.000,2.979,2.979,2.979,0.000,0.000,0.000,2.979,2.979,2.979,2.979,0.000,1.981,0.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.776,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.979,2.979,2.979,0.155,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.079,3.079,3.079,3.079,3.079,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ2,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ3,554.3414167088717,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.787,3.062,3.062,3.062,3.062,3.062,2.781,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.766,2.766,2.766,2.766,2.766,0.932,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.062,3.062,3.062,3.062,3.062,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.964,2.964,2.964,0.000,0.000,0.000,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,0.696,3.062,3.062,3.062,3.062,3.062,3.062,3.062,3.062,0.000,3.062,3.062,3.062,3.062,0.000,3.062,0.000,0.000,3.062,3.062,3.062,3.062,0.000,0.000,2.964,2.841,2.964,2.964,2.964,2.964,0.000,0.000,1.003,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.625,3.062,3.062,3.062,3.062,3.062,1.939,0.000
TWN.Central,TWNZ0,Import from: TWNZF1,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Export to: TWNZ3,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Export to: TWNZ2,12149.325818942098,0.000,57.570,57.570,56.274,0.000,24.811,57.570,57.570,57.570,56.498,51.801,48.527,47.289,51.078,57.570,57.570,32.787,23.420,29.312,31.219,38.854,23.673,57.570,1.968,51.998,49.521,47.981,50.701,28.077,51.919,51.998,51.998,46.830,50.416,46.155,41.257,39.169,45.778,24.364,51.998,10.258,19.919,24.236,25.991,24.863,25.465,12.691,5.288,55.815,8.963,46.797,45.254,45.251,45.948,50.662,46.326,43.346,44.046,46.376,42.928,42.049,44.542,47.006,57.249,5.563,57.570,23.368,57.570,24.028,16.608,9.320,0.000,30.177,48.280,49.531,40.587,38.883,48.501,47.404,43.003,47.133,44.520,37.609,35.697,36.039,55.713,45.337,54.083,6.359,55.713,55.713,55.713,14.879,7.919,2.047,21.089,24.968,55.528,37.152,57.570,57.570,26.929,4.765,25.790,7.356,27.023,28.805,57.570,42.687,57.217,57.570,50.838,57.570,51.341,57.570,9.999,8.753,57.570,57.570,57.403,55.713,55.713,55.713,55.713,55.713,55.713,55.713,55.713,55.713,55.713,30.458,55.713,55.713,55.713,32.030,55.713,55.713,55.713,49.170,55.713,40.058,55.713,3.755,55.713,0.000,57.570,30.657,57.570,57.570,46.609,56.271,57.570,56.916,57.570,21.087,53.061,57.570,44.146,57.570,2.298,57.570,57.570,57.570,4.164,28.189,0.000,57.570,57.570,48.168,57.570,57.570,27.103,57.570,57.570,55.463,57.570,57.570,57.570,42.002,57.570,57.570,57.570,13.715,0.000,0.000,57.570,57.570,7.726,57.570,30.632,57.570,54.753,55.713,44.485,55.713,55.713,55.713,41.926,55.713,55.713,55.713,37.030,48.578,55.713,55.713,55.713,55.713,55.713,8.937,55.713,52.305,55.713,29.708,55.713,55.713,55.713,55.843,51.519,45.700,50.607,38.629,37.233,48.529,49.030,37.039,34.592,35.769,8.288,57.570,42.400,46.735,0.000,0.329,57.570,25.766,20.467,57.570,55.466,57.570,57.570,55.713,55.713,51.903,46.744,48.688,49.368,46.856,46.973,47.577,48.703,45.131,43.027,43.476,46.684,28.432,55.713,8.972,15.129,22.776,24.680,23.454,16.509,55.713,55.713,4.947,57.570,0.000,55.580,44.356,0.000,57.570,57.570,57.085,55.710,51.217,48.045,47.533,50.540,25.735,57.570,57.570,25.045,29.768,57.570,48.350,24.407,16.155,57.570
TWN.Central,TWNZ0,Export to: TWNZ1,67.10138537893411,0.000,3.404,0.054,0.000,0.000,0.000,0.000,0.972,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.619,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.188,0.000,3.173,3.783,0.000,0.000,0.000,0.000,0.585,3.154,0.000,0.000,0.000,3.783,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.188,0.000,4.188,4.188,4.188,4.188,0.000,4.188,4.188,4.188,0.000,0.000,0.000,0.000,4.188,3.591,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.102,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
