Zone code,Zone ID,Flow,Annual Total(GWh),M[12][1][2]H[0][1][2],M[12][1][2]H[3][4][5],M[12][1][2]H[6][7][8],M[12][1][2]H[9][10][11],M[12][1][2]H[12][13][14],M[12][1][2]H[15][16][17],M[12][1][2]H[18][19][20],M[12][1][2]H[21][22][23],M[3][4][5]H[0][1][2],M[3][4][5]H[3][4][5],M[3][4][5]H[6][7][8],M[3][4][5]H[9][10][11],M[3][4][5]H[12][13][14],M[3][4][5]H[15][16][17],M[3][4][5]H[18][19][20],M[3][4][5]H[21][22][23],M[6][7][8]H[0][1][2],M[6][7][8]H[3][4][5],M[6][7][8]H[6][7][8],M[6][7][8]H[9][10][11],M[6][7][8]H[12][13][14],M[6][7][8]H[15][16][17],M[6][7][8]H[18][19][20],M[6][7][8]H[21][22][23],M[9][10][11]H[0][1][2],M[9][10][11]H[3][4][5],M[9][10][11]H[6][7][8],M[9][10][11]H[9][10][11],M[9][10][11]H[12][13][14],M[9][10][11]H[15][16][17],M[9][10][11]H[18][19][20],M[9][10][11]H[21][22][23]
TWN.Central,TWNZ0,Demand(GWh),55243.39604784043,1607.942,1666.272,1653.672,1697.202,1683.445,1451.620,1326.131,1429.911,1760.489,1871.659,1880.414,1870.840,1828.101,1589.900,1457.733,1565.232,1892.583,2067.646,2103.596,2045.067,1948.682,1705.211,1572.276,1679.548,1761.088,1889.669,1906.140,1896.372,1826.847,1586.493,1457.956,1563.656
TWN.Central,TWNZ0,Residual Demand(GWh),0,1498.113,1526.974,1505.134,1567.489,1582.930,1369.891,1245.260,1342.025,1684.372,1762.654,1777.965,1801.915,1779.505,1548.731,1414.784,1517.564,1815.561,1970.231,2016.298,1990.833,1898.918,1652.612,1520.139,1625.997,1654.335,1753.404,1769.854,1786.863,1736.633,1509.400,1382.096,1483.408
TWN.Central,TWNZ0,Zone Supply(GWh),63617.218803772885,2080.993,1639.599,1653.821,1760.679,2071.678,1473.680,1472.822,1499.784,1875.723,1952.618,1908.014,2100.671,2221.586,2130.056,1842.555,1847.274,2432.739,2291.712,2479.556,2446.492,2442.022,2245.368,1852.310,1853.725,1886.955,1916.466,2239.844,2290.774,1870.415,2120.778,1856.061,1860.449
TWN.Central,TWNZ0,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ1,177.5714171459059,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36.763,36.763,0.000,0.000,0.000,0.000,36.763,16.198,0.000,0.000,0.000,0.000,0.000,0.000,2.441,0.000,0.000,3.865,0.000,0.000,0.000,0.000,36.363,8.414
TWN.Central,TWNZ0,Import from: TWNZ2,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ3,235.300212302734,26.673,26.673,0.000,0.000,0.000,0.000,26.673,5.987,27.265,27.265,0.000,0.000,0.000,0.000,27.265,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.969,26.969,0.000,0.000,0.000,0.000,13.562,0.000
TWN.Central,TWNZ0,Import from: TWNZF1,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Export to: TWNZ3,466.80000000000007,0.000,0.000,0.000,27.000,27.000,0.000,0.000,0.000,0.000,0.000,27.600,27.600,27.600,27.600,0.000,0.000,27.600,27.600,27.600,27.600,27.600,27.600,0.000,27.600,0.000,0.000,27.300,27.300,27.300,27.300,0.000,0.000
TWN.Central,TWNZ0,Export to: TWNZ2,8246.940385381105,499.724,0.000,0.149,0.000,324.756,22.060,173.364,75.860,179.262,144.987,0.000,202.231,365.885,512.556,448.850,298.239,512.556,196.467,348.359,373.824,465.740,512.556,282.476,146.577,152.835,57.631,306.404,367.101,16.268,506.985,448.030,305.208
TWN.Central,TWNZ0,Export to: TWNZ1,72.954,0.000,0.000,0.000,36.477,36.477,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Demand(GWh),9949.97568424546,284.175,294.877,292.728,300.337,297.728,256.219,233.737,252.324,316.808,342.310,346.271,340.674,328.117,284.857,261.027,280.290,344.075,378.915,386.843,373.796,353.525,309.569,285.674,304.888,316.405,341.699,345.611,342.289,327.802,284.518,261.482,280.405
TWN.East,TWNZ1,Residual Demand(GWh),0,244.418,256.697,260.189,269.677,262.648,218.448,197.142,215.613,287.306,311.026,317.217,316.282,304.198,259.614,236.044,254.757,311.608,343.072,353.074,345.066,327.116,283.739,259.249,277.317,281.331,305.954,313.748,313.640,297.406,252.685,229.996,249.182
TWN.East,TWNZ1,Zone Supply(GWh),11831.48099277404,200.667,169.449,256.367,278.163,262.193,258.168,153.396,252.324,414.046,417.559,415.561,409.477,408.151,408.074,407.576,408.187,421.998,428.385,436.313,426.339,414.289,411.329,411.494,413.678,420.329,421.891,421.708,413.543,419.638,427.135,409.940,414.113
TWN.East,TWNZ1,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Import from: TWNZ0,72.44927504639999,0.000,0.000,0.000,36.225,36.225,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Import from: TWNZ2,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Import from: TWNZ3,566.761225594606,83.508,188.747,36.362,0.000,0.000,0.000,93.554,0.000,51.368,73.357,0.000,0.000,0.000,0.000,2.058,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.735,34.074,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Import from: TWNZF2,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Export to: TWNZ3,784.690963997785,0.000,0.000,0.000,14.051,0.690,1.949,0.000,0.000,0.000,0.000,49.470,49.470,49.470,49.470,0.000,0.000,49.470,49.470,49.470,49.470,49.470,49.470,11.774,49.470,0.000,0.000,48.932,48.932,48.932,48.932,1.467,14.860
TWN.East,TWNZ1,Export to: TWNZ0,178.80848577388394,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37.019,37.019,0.000,0.000,0.000,0.000,37.019,16.311,0.000,0.000,0.000,0.000,0.000,0.000,2.458,0.000,0.000,3.892,0.000,0.000,0.000,0.000,36.617,8.473
TWN.East,TWNZ1,Export to: TWNZ2,1557.2163593979174,0.000,63.319,0.000,0.000,0.000,0.000,13.213,0.000,111.587,111.587,19.820,19.333,30.564,73.747,111.587,111.587,28.453,0.000,0.000,3.073,11.293,52.290,111.587,59.320,107.658,110.374,27.165,22.322,42.903,93.685,110.374,110.374
