Zone code,Zone ID,Flow,Annual Total(GWh),M[12][1][2]H[0][1][2],M[12][1][2]H[3][4][5],M[12][1][2]H[6][7][8],M[12][1][2]H[9][10][11],M[12][1][2]H[12][13][14],M[12][1][2]H[15][16][17],M[12][1][2]H[18][19][20],M[12][1][2]H[21][22][23],M[3][4][5]H[0][1][2],M[3][4][5]H[3][4][5],M[3][4][5]H[6][7][8],M[3][4][5]H[9][10][11],M[3][4][5]H[12][13][14],M[3][4][5]H[15][16][17],M[3][4][5]H[18][19][20],M[3][4][5]H[21][22][23],M[6][7][8]H[0][1][2],M[6][7][8]H[3][4][5],M[6][7][8]H[6][7][8],M[6][7][8]H[9][10][11],M[6][7][8]H[12][13][14],M[6][7][8]H[15][16][17],M[6][7][8]H[18][19][20],M[6][7][8]H[21][22][23],M[9][10][11]H[0][1][2],M[9][10][11]H[3][4][5],M[9][10][11]H[6][7][8],M[9][10][11]H[9][10][11],M[9][10][11]H[12][13][14],M[9][10][11]H[15][16][17],M[9][10][11]H[18][19][20],M[9][10][11]H[21][22][23]
TWN.Central,TWNZ0,Demand(GWh),61784.697256093,1798.119,1863.348,1849.258,1897.937,1882.571,1623.337,1483.005,1599.059,1968.762,2093.245,2103.105,2092.278,2044.577,1778.303,1630.500,1750.714,2116.546,2312.686,2353.047,2287.322,2179.429,1907.232,1758.565,1878.524,1969.451,2113.464,2131.979,2120.891,2043.194,1774.512,1630.768,1748.970
TWN.Central,TWNZ0,Residual Demand(GWh),0,1023.468,693.339,1054.602,1689.167,1751.438,1519.152,1378.928,1449.528,1125.353,911.951,1279.683,1904.452,1983.294,1727.717,1577.303,1578.703,1367.256,1326.731,1694.535,2127.251,2116.364,1840.122,1692.176,1688.965,1202.668,976.078,1353.087,1927.594,1926.762,1676.614,1534.223,1583.143
TWN.Central,TWNZ0,Zone Supply(GWh),55611.2741972002,1162.628,1391.971,1336.054,1713.839,1633.819,1215.072,1054.018,1175.075,1572.510,1797.382,1819.957,2103.206,1971.317,1917.972,1393.750,1665.595,2232.543,2326.448,2601.749,2070.662,1969.904,1980.479,1842.742,2111.010,1445.982,1743.830,1937.633,2083.557,2005.280,1645.309,1193.467,1496.514
TWN.Central,TWNZ0,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ1,821.2479821039267,109.441,0.000,0.000,0.000,0.000,0.000,0.000,0.000,111.873,111.873,0.000,0.000,0.000,0.000,41.491,0.000,0.000,111.873,0.000,50.230,33.856,0.000,0.000,0.000,109.497,79.506,0.000,0.000,0.000,0.000,61.606,0.000
TWN.Central,TWNZ0,Import from: TWNZ2,138.50442418823982,26.712,0.000,0.000,0.000,0.000,0.000,26.712,26.712,27.306,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.054,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.009,0.000
TWN.Central,TWNZ0,Import from: TWNZ3,354.78761948073566,38.940,38.940,38.940,0.000,0.000,0.000,0.000,0.000,39.805,39.805,39.805,0.000,0.000,0.000,0.000,0.000,0.000,39.805,0.000,0.000,0.000,0.000,0.000,0.000,39.373,39.373,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZF1,10094.39738630782,460.398,472.838,495.927,505.946,494.465,473.353,467.363,462.360,217.267,226.338,243.342,242.834,221.215,207.333,222.859,226.893,151.460,162.187,169.039,166.431,171.615,187.715,175.173,158.876,374.599,385.099,402.881,412.476,403.016,382.434,375.986,374.679
TWN.Central,TWNZ0,Export to: TWNZ3,547.2,0.000,0.000,0.000,27.000,27.000,27.000,27.000,27.000,0.000,0.000,0.000,27.600,27.600,27.600,27.600,27.600,0.000,0.000,27.600,0.000,0.000,27.600,27.600,27.600,0.000,0.000,27.300,27.300,27.300,27.300,27.300,27.300
TWN.Central,TWNZ0,Export to: TWNZ2,4497.87531769585,0.000,40.401,21.663,256.760,180.625,0.000,0.000,0.000,0.000,82.154,0.000,226.162,120.355,319.403,0.000,114.174,267.456,327.629,390.140,0.000,0.000,233.362,231.751,363.761,0.000,134.344,181.235,347.842,337.802,225.932,0.000,94.923
TWN.Central,TWNZ0,Export to: TWNZ1,190.43903549206811,0.000,0.000,0.000,38.088,38.088,38.088,38.088,38.088,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Demand(GWh),11128.141260233037,317.781,329.750,327.347,335.855,332.948,286.535,261.394,282.179,354.289,382.854,387.303,381.010,366.968,318.609,291.960,313.500,384.790,423.828,432.727,418.080,395.375,346.228,319.505,340.991,353.838,382.170,386.565,382.816,366.617,318.230,292.469,313.630
TWN.East,TWNZ1,Residual Demand(GWh),0,-51.618,-219.875,-19.138,261.841,264.121,213.819,192.804,194.331,-129.386,-263.213,-50.562,285.657,327.434,277.650,251.991,203.688,-50.496,-136.000,47.617,313.239,350.241,302.829,274.638,220.747,-75.907,-224.707,-6.640,301.431,308.306,258.480,234.667,219.276
TWN.East,TWNZ1,Zone Supply(GWh),17771.328890521625,500.768,691.733,478.335,298.030,295.123,233.735,196.965,217.750,903.042,1073.838,852.180,477.001,425.004,417.689,416.698,492.864,853.142,990.955,796.401,488.142,429.466,421.350,422.818,505.583,838.237,1024.842,798.449,456.930,439.953,432.748,430.800,470.755
TWN.East,TWNZ1,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Import from: TWNZ0,189.12150206891977,0.000,0.000,0.000,37.824,37.824,37.824,37.824,37.824,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Import from: TWNZ2,68.18623498087713,0.000,0.000,0.000,0.000,0.000,14.976,26.605,26.605,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Import from: TWNZ3,488.5693491272685,110.746,188.747,12.329,0.000,0.000,0.000,0.000,0.000,3.340,0.000,27.396,0.000,0.000,0.000,0.000,0.000,0.000,114.321,0.000,0.000,0.000,0.000,0.000,0.000,31.692,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Import from: TWNZF2,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Export to: TWNZ3,1220.9250176147234,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.537,0.000,77.133,58.036,77.133,77.133,77.133,66.188,0.000,77.133,19.482,0.000,75.122,77.133,77.133,0.000,0.000,76.295,74.114,73.336,76.295,76.295,76.295
TWN.East,TWNZ1,Export to: TWNZ0,826.9692864150607,110.204,0.000,0.000,0.000,0.000,0.000,0.000,0.000,112.653,112.653,0.000,0.000,0.000,0.000,41.780,0.000,0.000,112.653,0.000,50.580,34.091,0.000,0.000,0.000,110.260,80.060,0.000,0.000,0.000,0.000,62.036,0.000
TWN.East,TWNZ1,Export to: TWNZ2,5341.170412435873,183.529,550.730,163.316,0.000,0.000,0.000,0.000,0.000,439.441,568.795,492.272,18.859,0.000,21.947,5.826,102.231,402.163,568.795,286.540,0.000,0.000,0.000,26.180,87.460,405.831,562.612,335.589,0.000,0.000,38.223,0.000,80.831
TWN.North,TWNZ2,Demand(GWh),135232.18134741127,4017.687,4161.882,4130.743,4238.354,4203.912,3630.474,3320.246,3576.892,4323.537,4500.210,4479.878,4531.782,4505.173,3923.867,3600.046,3865.684,4611.565,4972.566,5030.784,4938.897,4762.975,4168.512,3841.637,4106.802,4315.029,4523.145,4517.041,4574.819,4495.273,3910.760,3595.316,3856.694
TWN.North,TWNZ2,Residual Demand(GWh),0,3740.324,3801.951,3827.093,4047.884,4033.361,3477.390,3175.668,3423.345,4086.870,4178.534,4227.976,4423.396,4432.246,3860.683,3537.704,3775.459,4393.574,4694.816,4817.814,4853.751,4705.340,4109.036,3781.126,4017.928,4034.920,4157.230,4214.183,4404.903,4350.796,3778.797,3465.689,3710.875
TWN.North,TWNZ2,Zone Supply(GWh),124835.77102872283,3825.914,3540.666,3906.470,3941.571,3983.465,3605.458,3334.839,3591.891,3900.071,3839.350,3973.593,4266.940,4364.837,3567.180,3575.502,3632.825,3933.745,4069.907,4343.921,4921.780,4751.085,3920.679,3569.453,3643.693,3882.034,3802.061,3971.117,4194.076,4125.914,3616.305,3589.402,3650.027
TWN.North,TWNZ2,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.North,TWNZ2,Import from: TWNZ0,4449.887485931353,0.000,39.970,21.432,254.021,178.698,0.000,0.000,0.000,0.000,81.278,0.000,223.749,119.071,315.995,0.000,112.956,264.603,324.133,385.977,0.000,0.000,230.872,229.278,359.880,0.000,132.911,179.302,344.131,334.198,223.521,0.000,93.911
TWN.North,TWNZ2,Import from: TWNZ1,5263.098524517298,180.846,542.680,160.929,0.000,0.000,0.000,0.000,0.000,433.017,560.481,485.077,18.583,0.000,21.627,5.741,100.737,396.285,560.481,282.352,0.000,0.000,0.000,25.797,86.181,399.899,554.388,330.684,0.000,0.000,37.665,0.000,79.649
TWN.North,TWNZ2,Import from: TWNZF0,892.6200694963742,37.927,38.566,41.913,42.762,41.749,40.214,39.407,39.001,18.048,19.102,21.207,22.510,21.264,19.065,18.803,19.166,16.932,18.045,18.533,17.116,15.988,16.961,17.109,17.048,33.096,33.785,35.938,36.612,35.160,33.269,33.214,33.107
TWN.North,TWNZ2,Export to: TWNZ0,139.99806352802028,27.000,0.000,0.000,0.000,0.000,0.000,27.000,27.000,27.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.098,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.300,0.000
TWN.North,TWNZ2,Export to: TWNZ1,69.19769772857573,0.000,0.000,0.000,0.000,0.000,15.198,27.000,27.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.South,TWNZ3,Demand(GWh),84008.84400162986,2493.290,2587.738,2571.118,2632.912,2610.081,2258.998,2068.251,2225.854,2689.753,2896.534,2925.983,2881.161,2786.018,2421.868,2220.683,2383.817,2812.835,3046.010,3086.646,3021.796,2903.890,2537.584,2336.533,2499.423,2674.050,2878.328,2907.255,2885.354,2773.281,2407.688,2211.746,2372.364
TWN.South,TWNZ3,Residual Demand(GWh),0,1219.881,615.859,1356.211,2482.227,2531.211,2178.361,1987.709,2078.798,1146.551,702.830,1388.038,2613.475,2737.080,2371.178,2170.736,2116.570,1534.288,1306.467,1901.214,2777.567,2855.510,2489.848,2288.031,2233.486,1342.854,844.430,1590.285,2708.802,2708.304,2341.143,2144.692,2182.921
TWN.South,TWNZ3,Zone Supply(GWh),83112.8760456618,2644.617,2817.885,2622.994,2606.240,2583.409,2232.325,2041.578,2199.181,2733.422,2927.390,2993.960,2777.564,2701.319,2318.271,2117.086,2280.220,2747.335,3201.825,2983.049,3002.516,2903.890,2435.977,2232.936,2395.826,2745.931,2918.184,2804.784,2785.041,2673.738,2305.217,2109.275,2269.893
