Zone code,Zone ID,Flow,Annual Total(GWh),M[12][1][2]H[0][1][2],M[12][1][2]H[3][4][5],M[12][1][2]H[6][7][8],M[12][1][2]H[9][10][11],M[12][1][2]H[12][13][14],M[12][1][2]H[15][16][17],M[12][1][2]H[18][19][20],M[12][1][2]H[21][22][23],M[3][4][5]H[0][1][2],M[3][4][5]H[3][4][5],M[3][4][5]H[6][7][8],M[3][4][5]H[9][10][11],M[3][4][5]H[12][13][14],M[3][4][5]H[15][16][17],M[3][4][5]H[18][19][20],M[3][4][5]H[21][22][23],M[6][7][8]H[0][1][2],M[6][7][8]H[3][4][5],M[6][7][8]H[6][7][8],M[6][7][8]H[9][10][11],M[6][7][8]H[12][13][14],M[6][7][8]H[15][16][17],M[6][7][8]H[18][19][20],M[6][7][8]H[21][22][23],M[9][10][11]H[0][1][2],M[9][10][11]H[3][4][5],M[9][10][11]H[6][7][8],M[9][10][11]H[9][10][11],M[9][10][11]H[12][13][14],M[9][10][11]H[15][16][17],M[9][10][11]H[18][19][20],M[9][10][11]H[21][22][23]
TWN.Central,TWNZ0,Demand(GWh),53967.24033222193,1570.844,1627.828,1615.519,1658.045,1644.601,1418.123,1295.529,1396.914,1719.859,1828.427,1836.964,1827.639,1785.871,1553.146,1424.031,1529.049,1848.890,2019.829,2054.914,1997.798,1903.666,1665.800,1535.934,1640.731,1720.440,1846.003,1862.072,1852.568,1784.642,1549.814,1424.244,1527.505
TWN.Central,TWNZ0,Residual Demand(GWh),0,1512.764,1554.023,1540.582,1594.587,1595.176,1377.126,1254.311,1352.295,1675.384,1768.116,1781.714,1790.670,1757.850,1528.402,1398.652,1500.832,1805.289,1965.751,2007.659,1967.327,1875.563,1636.365,1506.685,1610.377,1664.257,1774.065,1792.158,1798.095,1739.553,1510.837,1385.333,1486.372
TWN.Central,TWNZ0,Zone Supply(GWh),69746.63444059534,2038.781,2095.765,2122.396,2112.177,2071.678,1925.001,1789.568,1903.792,2170.786,2279.354,2355.105,2345.780,2304.013,2071.288,1874.958,2047.191,2367.032,2537.971,2573.056,2474.335,2421.807,2183.941,2054.075,2158.872,2166.466,2292.029,2374.582,2365.077,2297.152,2062.323,1870.269,2040.014
TWN.Central,TWNZ0,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ1,165.35898009452438,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.409,27.409,0.000,0.000,0.000,0.000,27.409,0.000,0.000,0.000,0.000,1.798,0.000,0.000,0.000,0.000,27.111,27.111,0.000,0.000,0.000,0.000,27.111,0.000
TWN.Central,TWNZ0,Import from: TWNZ2,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ3,445.9390756834087,38.940,38.940,0.000,38.940,38.940,0.000,12.839,0.000,39.805,39.805,0.000,0.000,0.000,0.000,39.805,0.000,0.000,0.000,0.000,39.805,0.000,0.000,0.000,0.000,39.373,39.373,0.000,0.000,0.000,0.000,39.373,0.000
TWN.Central,TWNZ0,Import from: TWNZF1,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Export to: TWNZ3,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Export to: TWNZ2,16390.692164151347,506.877,506.877,506.877,493.072,466.017,506.877,506.877,506.877,518.141,518.141,518.141,518.141,518.141,518.141,518.141,518.141,518.141,518.141,518.141,518.141,518.141,518.141,518.141,518.141,512.509,512.509,512.509,512.509,512.509,512.509,512.509,512.509
TWN.Central,TWNZ0,Export to: TWNZ1,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Demand(GWh),9720.125047644524,277.619,288.074,285.975,293.408,290.858,250.305,228.342,246.500,309.496,334.399,338.264,332.804,320.538,278.273,254.993,273.811,336.132,370.151,377.888,365.155,345.361,302.418,279.074,297.845,309.103,333.802,337.619,334.382,320.230,277.941,255.438,273.924
TWN.East,TWNZ1,Residual Demand(GWh),0,246.367,257.208,259.534,269.005,263.660,221.139,199.861,218.043,284.828,308.299,314.387,312.596,300.601,257.421,234.342,252.684,309.956,341.461,351.068,342.154,323.928,281.402,257.695,275.573,281.053,304.782,311.860,311.466,296.198,252.839,230.500,249.167
TWN.East,TWNZ1,Zone Supply(GWh),12173.779016281507,267.252,263.731,256.367,255.379,262.193,256.025,234.062,252.220,416.949,420.343,418.327,422.799,411.002,410.772,409.321,415.574,435.304,441.479,439.353,431.782,417.021,414.266,414.225,416.636,423.186,424.630,430.522,416.280,418.396,443.905,416.446,418.032
TWN.East,TWNZ1,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Import from: TWNZ0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Import from: TWNZ2,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Import from: TWNZ3,3862.602119202569,188.747,188.747,188.747,188.747,188.747,188.747,188.747,188.747,118.935,140.444,118.725,108.794,108.324,66.289,72.060,57.025,99.616,127.460,137.324,133.972,127.128,86.939,63.638,79.996,109.844,133.099,103.724,114.729,98.462,30.663,62.919,52.519
TWN.East,TWNZ1,Import from: TWNZF2,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Export to: TWNZ3,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Export to: TWNZ0,166.51096958651172,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.600,27.600,0.000,0.000,0.000,0.000,27.600,0.000,0.000,0.000,0.000,1.811,0.000,0.000,0.000,0.000,27.300,27.300,0.000,0.000,0.000,0.000,27.300,0.000
TWN.East,TWNZ1,Export to: TWNZ2,6149.7451182530385,178.379,164.404,159.138,150.717,160.082,194.466,194.466,194.466,198.788,198.788,198.788,198.788,198.788,198.788,198.788,198.788,198.788,198.788,198.788,198.788,198.788,198.788,198.788,198.788,196.627,196.627,196.627,196.627,196.627,196.627,196.627,196.627
TWN.North,TWNZ2,Demand(GWh),118121.60324463337,3509.705,3635.669,3608.467,3702.472,3672.385,3171.451,2900.447,3124.643,3776.857,3931.106,3913.308,3958.713,3935.194,3427.225,3144.356,3376.408,4028.278,4342.962,4393.531,4313.757,4160.048,3640.507,3354.977,3586.616,3769.390,3950.998,3945.582,3996.198,3926.408,3415.580,3140.017,3368.347
TWN.North,TWNZ2,Residual Demand(GWh),0,3403.414,3506.916,3483.918,3600.244,3579.223,3087.870,2820.951,3042.565,3706.384,3835.409,3830.536,3905.620,3893.421,3391.193,3109.062,3335.786,3961.402,4258.071,4322.125,4273.947,4127.160,3606.153,3320.512,3547.674,3667.882,3827.281,3832.494,3909.566,3849.632,3345.729,3070.946,3295.689
TWN.North,TWNZ2,Zone Supply(GWh),95264.33918070879,2807.729,2947.047,2922.851,3038.811,3026.370,2452.131,2181.653,2406.114,3056.591,3210.153,3190.982,3235.538,3212.831,2706.295,2423.597,2655.412,3308.739,3622.697,3672.949,3594.099,3441.125,2920.950,2635.324,2867.002,3047.011,3228.170,3221.350,3271.526,3202.683,2693.088,2417.561,2645.961
TWN.North,TWNZ2,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
