Zone code,Zone ID,Flow,Annual Total(GWh),M[12][1][2]H[0][1][2],M[12][1][2]H[3][4][5],M[12][1][2]H[6][7][8],M[12][1][2]H[9][10][11],M[12][1][2]H[12][13][14],M[12][1][2]H[15][16][17],M[12][1][2]H[18][19][20],M[12][1][2]H[21][22][23],M[3][4][5]H[0][1][2],M[3][4][5]H[3][4][5],M[3][4][5]H[6][7][8],M[3][4][5]H[9][10][11],M[3][4][5]H[12][13][14],M[3][4][5]H[15][16][17],M[3][4][5]H[18][19][20],M[3][4][5]H[21][22][23],M[6][7][8]H[0][1][2],M[6][7][8]H[3][4][5],M[6][7][8]H[6][7][8],M[6][7][8]H[9][10][11],M[6][7][8]H[12][13][14],M[6][7][8]H[15][16][17],M[6][7][8]H[18][19][20],M[6][7][8]H[21][22][23],M[9][10][11]H[0][1][2],M[9][10][11]H[3][4][5],M[9][10][11]H[6][7][8],M[9][10][11]H[9][10][11],M[9][10][11]H[12][13][14],M[9][10][11]H[15][16][17],M[9][10][11]H[18][19][20],M[9][10][11]H[21][22][23]
TWN.Central,TWNZ0,Demand(GWh),52046.254221308554,1514.997,1569.955,1558.084,1599.098,1586.127,1367.699,1249.463,1347.244,1658.696,1763.347,1771.556,1762.604,1722.306,1497.828,1373.304,1474.589,1783.116,1947.849,1981.631,1926.641,1835.905,1606.478,1481.232,1582.303,1659.250,1780.271,1795.735,1786.626,1721.114,1494.608,1373.503,1473.094
TWN.Central,TWNZ0,Residual Demand(GWh),0,1480.685,1521.049,1511.240,1564.492,1563.443,1351.293,1232.215,1327.040,1632.405,1723.099,1737.561,1746.472,1713.431,1491.244,1366.167,1464.617,1758.239,1913.606,1954.830,1915.118,1826.496,1596.022,1470.825,1570.413,1626.348,1732.563,1751.714,1758.202,1700.388,1478.650,1357.500,1455.070
TWN.Central,TWNZ0,Zone Supply(GWh),67904.9055944376,2016.411,2044.968,2046.100,2034.621,2020.589,1869.113,1697.391,1848.658,2171.252,2275.904,2284.112,2275.161,2234.862,2010.384,1836.156,1987.146,2295.673,2446.336,2439.513,2422.728,2348.462,2119.034,1993.788,2094.860,2166.235,2287.256,2302.720,2293.611,2228.099,2001.593,1832.091,1980.079
TWN.Central,TWNZ0,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ1,151.7159204747154,0.000,0.000,0.000,26.813,26.813,0.000,26.813,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.439,0.000,0.000,0.000,27.409,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21.428,0.000
TWN.Central,TWNZ0,Import from: TWNZ2,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ3,231.85351008662158,0.000,26.401,13.397,26.673,26.673,0.000,26.673,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.265,0.000,0.000,14.069,27.265,16.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.969,0.000
TWN.Central,TWNZ0,Import from: TWNZF1,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Export to: TWNZ3,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Export to: TWNZ2,16242.220803690398,501.414,501.414,501.414,489.009,487.947,501.414,501.414,501.414,512.556,512.556,512.556,512.556,512.556,512.556,512.556,512.556,512.556,512.556,512.556,512.556,512.556,512.556,512.556,512.556,506.985,506.985,506.985,506.985,506.985,506.985,506.985,506.985
TWN.Central,TWNZ0,Export to: TWNZ1,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Demand(GWh),9374.133273365233,267.751,277.834,275.809,282.978,280.516,241.404,220.221,237.734,298.489,322.490,326.211,320.957,309.130,268.363,245.911,264.060,324.175,356.957,364.408,352.148,333.072,291.653,269.140,287.243,298.110,321.914,325.589,322.479,308.833,268.043,246.339,264.169
TWN.East,TWNZ1,Residual Demand(GWh),0,265.573,274.169,273.680,282.866,280.516,241.404,220.221,237.603,295.390,318.009,323.428,320.603,309.130,268.363,245.911,263.620,321.492,353.255,362.076,351.779,333.072,291.653,269.140,286.767,295.443,317.820,323.179,322.295,308.833,268.043,246.339,263.913
TWN.East,TWNZ1,Zone Supply(GWh),7295.194179130504,147.290,135.355,285.320,238.836,146.543,145.204,132.971,144.495,156.689,350.090,256.480,155.616,252.540,152.872,140.866,223.703,158.834,242.402,419.608,379.748,360.672,319.253,142.816,314.843,325.410,159.968,352.889,158.935,239.619,263.299,144.208,247.817
TWN.East,TWNZ1,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Import from: TWNZ0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Import from: TWNZ2,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
