Zone Code,ZoneID,Technology,Item,Installed Capacity(MW),M[12][1][2]H[0][1][2],M[12][1][2]H[3][4][5],M[12][1][2]H[6][7][8],M[12][1][2]H[9][10][11],M[12][1][2]H[12][13][14],M[12][1][2]H[15][16][17],M[12][1][2]H[18][19][20],M[12][1][2]H[21][22][23],M[3][4][5]H[0][1][2],M[3][4][5]H[3][4][5],M[3][4][5]H[6][7][8],M[3][4][5]H[9][10][11],M[3][4][5]H[12][13][14],M[3][4][5]H[15][16][17],M[3][4][5]H[18][19][20],M[3][4][5]H[21][22][23],M[6][7][8]H[0][1][2],M[6][7][8]H[3][4][5],M[6][7][8]H[6][7][8],M[6][7][8]H[9][10][11],M[6][7][8]H[12][13][14],M[6][7][8]H[15][16][17],M[6][7][8]H[18][19][20],M[6][7][8]H[21][22][23],M[9][10][11]H[0][1][2],M[9][10][11]H[3][4][5],M[9][10][11]H[6][7][8],M[9][10][11]H[9][10][11],M[9][10][11]H[12][13][14],M[9][10][11]H[15][16][17],M[9][10][11]H[18][19][20],M[9][10][11]H[21][22][23]
TWN.Central,TWNZ0,COA_SUB,Gross Output,1855.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.06,30.06,0.00,0.00,0.00,0.00,3.51,30.06,30.06,30.06,0.00,0.00,0.00,0.00,0.00,0.00,30.06,30.06,0.00,0.00,0.00
TWN.Central,TWNZ0,COA_SUB,Net Output,1855.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.95,27.95,0.00,0.00,0.00,0.00,3.27,27.95,27.95,27.95,0.00,0.00,0.00,0.00,0.00,0.00,27.95,27.95,0.00,0.00,0.00
TWN.Central,TWNZ0,COA_SUB,AS T1,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.03,15.03,0.00,0.00,0.00,0.00,1.76,15.03,15.03,15.03,0.00,0.00,0.00,0.00,0.00,0.00,15.03,15.03,0.00,0.00,0.00
TWN.Central,TWNZ0,COA_SUB,AS T2,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TWN.Central,TWNZ0,COA_SUB,AS T3,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TWN.Central,TWNZ0,COA_SC,Gross Output,5500.0,0.00,0.00,809.44,4950.00,4950.00,4950.00,2409.99,4329.84,24.39,56.27,372.85,4918.76,4924.84,4943.85,2501.22,3299.10,2169.84,1917.19,4905.45,4905.45,4907.60,4927.37,4936.47,4931.04,30.11,67.40,2203.38,4912.12,4922.14,4941.84,2289.70,3887.64
TWN.Central,TWNZ0,COA_SC,Net Output,5500.0,0.00,0.00,752.77,4603.50,4603.50,4603.50,2241.29,4026.75,22.68,52.33,346.75,4574.45,4580.10,4597.78,2326.13,3068.17,2017.95,1782.98,4562.07,4562.07,4564.06,4582.46,4590.91,4585.87,28.00,62.68,2049.15,4568.27,4577.59,4595.91,2129.42,3615.51
TWN.Central,TWNZ0,COA_SC,AS T1,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.20,28.13,44.55,31.24,25.16,6.15,0.00,12.54,44.55,44.55,44.55,44.55,42.40,22.63,13.53,18.96,15.05,33.70,44.55,37.88,27.86,8.16,44.55,44.55
TWN.Central,TWNZ0,COA_SC,AS T2,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,269.04,0.00,0.00,0.00,0.00,221.65,0.00,266.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,101.10,0.00,0.00,0.00,0.00,0.00,0.00
TWN.Central,TWNZ0,COA_SC,AS T3,,0.00,0.00,241.80,0.00,0.00,0.00,193.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,223.99,0.00,295.87,0.00,0.00,0.00,0.00,0.00,0.00,45.16,0.00,275.74,0.00,0.00,0.00,210.95,0.00
