Zone code,Zone ID,Flow,Annual Total(GWh),M[12][1][2]H[0][1][2],M[12][1][2]H[3][4][5],M[12][1][2]H[6][7][8],M[12][1][2]H[9][10][11],M[12][1][2]H[12][13][14],M[12][1][2]H[15][16][17],M[12][1][2]H[18][19][20],M[12][1][2]H[21][22][23],M[3][4][5]H[0][1][2],M[3][4][5]H[3][4][5],M[3][4][5]H[6][7][8],M[3][4][5]H[9][10][11],M[3][4][5]H[12][13][14],M[3][4][5]H[15][16][17],M[3][4][5]H[18][19][20],M[3][4][5]H[21][22][23],M[6][7][8]H[0][1][2],M[6][7][8]H[3][4][5],M[6][7][8]H[6][7][8],M[6][7][8]H[9][10][11],M[6][7][8]H[12][13][14],M[6][7][8]H[15][16][17],M[6][7][8]H[18][19][20],M[6][7][8]H[21][22][23],M[9][10][11]H[0][1][2],M[9][10][11]H[3][4][5],M[9][10][11]H[6][7][8],M[9][10][11]H[9][10][11],M[9][10][11]H[12][13][14],M[9][10][11]H[15][16][17],M[9][10][11]H[18][19][20],M[9][10][11]H[21][22][23]
TWN.Central,TWNZ0,Demand(GWh),94480.36019864201,2748.849,2848.567,2827.027,2901.443,2878.090,2481.859,2267.327,2444.743,3009.821,3200.446,3215.658,3198.869,3127.010,2720.586,2494.625,2678.400,3235.877,3536.456,3598.471,3497.455,3332.858,2917.154,2689.865,2873.251,3010.914,3231.514,3260.007,3242.731,3124.912,2714.796,2495.042,2675.741
TWN.Central,TWNZ0,Residual Demand(GWh),0,2455.250,2408.476,2497.708,2752.605,2769.642,2394.079,2180.499,2341.556,2715.481,2768.119,2904.817,3097.652,3074.601,2676.584,2448.565,2597.960,2967.238,3170.473,3339.725,3411.990,3279.202,2860.501,2633.883,2783.460,2717.409,2797.567,2938.967,3112.806,3029.207,2632.856,2414.500,2573.746
TWN.Central,TWNZ0,Zone Supply(GWh),90223.84061816856,2992.231,3132.615,2998.153,2369.338,2300.350,2279.682,2278.730,2324.271,3375.693,3729.295,3338.796,2695.534,2536.210,2539.142,2544.117,2668.033,3267.107,3511.655,3200.174,2673.464,2574.045,2567.578,2551.979,2696.230,3254.065,3611.710,3247.815,2664.282,2578.934,2549.296,2551.446,2621.871
TWN.Central,TWNZ0,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ1,80.526209750556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.381,0.000,0.000,0.000,0.000,18.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ2,474.7574250166622,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,248.804,225.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ3,2147.195516530973,0.000,0.000,0.000,26.160,83.275,0.000,0.000,0.000,0.000,0.000,0.000,260.501,369.585,0.000,0.000,0.000,0.000,0.000,166.877,408.756,361.245,161.862,0.000,0.000,0.000,0.000,0.000,165.972,142.962,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZF1,10094.39738630782,460.398,472.838,495.927,505.946,494.465,473.353,467.363,462.360,217.267,226.338,243.342,242.834,221.215,207.333,222.859,226.893,151.460,162.187,169.039,166.431,171.615,187.715,175.173,158.876,374.599,385.099,402.881,412.476,403.016,382.434,375.986,374.679
TWN.Central,TWNZ0,Export to: TWNZ3,558.7215816216194,94.759,147.865,31.993,0.000,0.000,0.000,0.000,0.000,0.000,132.633,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.963,149.508,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Export to: TWNZ2,7631.635946823732,609.021,609.021,609.021,0.000,0.000,190.456,404.963,261.167,583.140,622.554,366.481,0.000,0.000,0.000,272.139,216.526,182.690,137.387,0.000,0.000,0.000,0.000,0.000,0.000,615.787,615.787,390.689,0.000,0.000,191.607,432.390,320.810
TWN.Central,TWNZ0,Export to: TWNZ1,349.9994286872101,0.000,0.000,26.040,0.000,0.000,80.720,73.803,80.720,0.000,0.000,0.000,0.000,0.000,25.890,0.212,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37.288,0.000,0.000,0.000,0.000,0.000,0.000,25.327,0.000,0.000
TWN.East,TWNZ1,Demand(GWh),17017.007801794938,485.802,504.100,500.428,513.432,509.060,438.145,399.710,431.485,541.641,585.403,592.245,582.555,561.226,487.397,446.657,479.587,588.289,648.122,661.791,639.286,604.567,529.481,488.625,521.471,540.953,584.359,591.118,585.317,560.695,486.826,447.442,479.791
TWN.East,TWNZ1,Residual Demand(GWh),0,101.370,-83.238,134.789,448.230,452.912,378.775,343.432,354.308,20.343,-116.242,122.634,488.304,527.617,452.539,412.551,369.132,120.892,43.750,252.369,537.208,566.651,492.882,450.876,401.189,85.286,-68.216,174.348,510.826,512.876,437.704,399.744,391.782
TWN.East,TWNZ1,Zone Supply(GWh),17499.059545787848,497.029,697.991,474.569,333.315,326.654,330.543,326.418,347.357,775.745,957.385,725.744,504.476,443.948,451.795,446.447,479.587,725.209,866.929,724.606,523.891,456.691,455.020,451.596,539.743,712.030,909.357,673.131,488.519,464.427,461.674,447.442,479.791
TWN.East,TWNZ1,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
