Zone code,Zone ID,Flow,Annual Total(GWh),M[12][1][2]H[0][1][2],M[12][1][2]H[3][4][5],M[12][1][2]H[6][7][8],M[12][1][2]H[9][10][11],M[12][1][2]H[12][13][14],M[12][1][2]H[15][16][17],M[12][1][2]H[18][19][20],M[12][1][2]H[21][22][23],M[3][4][5]H[0][1][2],M[3][4][5]H[3][4][5],M[3][4][5]H[6][7][8],M[3][4][5]H[9][10][11],M[3][4][5]H[12][13][14],M[3][4][5]H[15][16][17],M[3][4][5]H[18][19][20],M[3][4][5]H[21][22][23],M[6][7][8]H[0][1][2],M[6][7][8]H[3][4][5],M[6][7][8]H[6][7][8],M[6][7][8]H[9][10][11],M[6][7][8]H[12][13][14],M[6][7][8]H[15][16][17],M[6][7][8]H[18][19][20],M[6][7][8]H[21][22][23],M[9][10][11]H[0][1][2],M[9][10][11]H[3][4][5],M[9][10][11]H[6][7][8],M[9][10][11]H[9][10][11],M[9][10][11]H[12][13][14],M[9][10][11]H[15][16][17],M[9][10][11]H[18][19][20],M[9][10][11]H[21][22][23]
TWN.Central,TWNZ0,Demand(GWh),79819.20138460601,2322.556,2406.809,2388.610,2451.486,2431.695,2096.881,1915.620,2065.522,2543.037,2704.042,2716.870,2702.727,2641.542,2297.892,2106.975,2262.249,2734.013,2987.846,3040.188,2954.934,2815.642,2464.252,2272.214,2427.161,2543.954,2730.264,2754.304,2739.766,2639.777,2293.015,2107.343,2260.018
TWN.Central,TWNZ0,Residual Demand(GWh),0,1538.053,1212.751,1598.078,2274.939,2323.246,2009.101,1828.791,1933.922,1672.799,1484.199,1877.218,2524.356,2589.134,2253.890,2060.915,2092.954,1963.172,1970.816,2367.236,2799.625,2761.986,2407.599,2216.233,2241.411,1765.023,1568.146,1975.076,2571.312,2544.071,2211.075,2026.801,2108.027
TWN.Central,TWNZ0,Zone Supply(GWh),78133.18153509157,2194.020,2612.581,2199.941,2392.223,2360.803,1481.470,1480.518,1526.059,2775.246,3130.591,2743.103,2725.491,2960.175,1937.465,1944.850,2066.173,2671.632,2940.601,2744.769,3422.964,3317.004,2144.158,1950.729,2078.803,2658.597,3056.218,2664.703,3231.969,2780.881,1954.418,1958.201,2026.825
TWN.Central,TWNZ0,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ1,506.268568787953,61.025,0.000,61.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.469,62.381,62.381,28.029,0.000,0.000,0.000,0.000,0.000,49.903,0.000,0.000,61.703,0.000,0.000,6.866,37.976,50.512
TWN.Central,TWNZ0,Import from: TWNZ2,600.3331008155874,0.000,0.000,0.000,94.772,111.427,229.983,0.000,23.745,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,140.406,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Import from: TWNZ3,4273.48100739723,67.512,0.000,127.644,0.000,0.000,385.428,435.101,515.718,0.000,0.000,0.000,0.000,0.000,360.427,137.656,133.695,0.000,19.215,637.980,0.000,0.000,179.688,321.485,298.455,0.000,0.000,27.899,0.000,0.000,331.731,111.166,182.681
TWN.Central,TWNZ0,Import from: TWNZF1,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.Central,TWNZ0,Export to: TWNZ3,473.3919278329358,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21.293,0.000,0.000,0.000,0.000,0.000,0.000,136.418,151.151,0.000,0.000,0.000,0.000,0.000,0.000,136.499,28.032,0.000,0.000,0.000
TWN.Central,TWNZ0,Export to: TWNZ2,2828.2593509428066,0.000,205.772,0.000,0.000,0.000,0.000,0.000,0.000,232.209,426.549,26.233,0.000,223.446,0.000,0.000,0.000,0.000,0.000,342.561,298.128,267.697,0.000,0.000,0.000,114.643,325.955,0.000,301.649,63.417,0.000,0.000,0.000
